EXP split_seed random_seed neurons soft lambda_in PICP_test MPIW_test RMSE R2 qd_loss NLL alpha loss data h_size bstraps ensemb
156 2 30 100 100.0 25.0 0.863 1.072 3.364 0.846 2.472 13.612 0.05 qd_soft ~boston [100] 1 1
157 2 30 100 160.0 5.0 0.765 0.699 2.426 0.92 1.961 2.988 0.05 qd_soft ~boston [100] 1 1
158 2 30 100 160.0 15.0 0.863 0.947 2.818 0.892 1.798 2.524 0.05 qd_soft ~boston [100] 1 1
159 2 30 100 160.0 25.0 0.843 1.273 3.431 0.84 3.417 3.469 0.05 qd_soft ~boston [100] 1 1
160 2 30 100 200.0 5.0 0.882 0.818 2.676 0.903 1.014 17.434 0.05 qd_soft ~boston [100] 1 1
161 2 30 100 200.0 15.0 0.784 0.886 3.33 0.85 3.928 5.218 0.05 qd_soft ~boston [100] 1 1
162 2 30 100 200.0 25.0 0.941 1.116 3.037 0.875 1.15 3.815 0.05 qd_soft ~boston [100] 1 1
163 3 10 50 100.0 5.0 0.745 0.642 3.067 0.869 2.191 4.571 0.05 qd_soft ~boston [50] 1 1
164 3 10 50 100.0 15.0 0.902 0.884 2.793 0.892 1.136 2.383 0.05 qd_soft ~boston [50] 1 1
165 3 10 50 100.0 25.0 0.882 0.913 3.145 0.862 1.768 3.039 0.05 qd_soft ~boston [50] 1 1
166 3 10 50 160.0 5.0 0.804 0.777 2.956 0.879 1.583 4.173 0.05 qd_soft ~boston [50] 1 1
167 3 10 50 160.0 15.0 0.902 0.992 2.99 0.876 1.261 2.622 0.05 qd_soft ~boston [50] 1 1
168 3 10 50 160.0 25.0 0.882 1.004 3.173 0.86 1.886 3.568 0.05 qd_soft ~boston [50] 1 1
169 3 10 50 200.0 5.0 0.843 0.725 2.523 0.911 1.168 2.93 0.05 qd_soft ~boston [50] 1 1
170 3 10 50 200.0 15.0 0.843 0.972 3.345 0.844 2.289 5.921 0.05 qd_soft ~boston [50] 1 1
171 3 10 50 200.0 25.0 0.941 1.064 2.694 0.899 1.082 2.403 0.05 qd_soft ~boston [50] 1 1
172 3 10 75 100.0 5.0 0.745 0.644 3.319 0.847 2.199 211707.042 0.05 qd_soft ~boston [75] 1 1
173 3 10 75 100.0 15.0 0.882 0.867 3.251 0.853 1.432 13.917 0.05 qd_soft ~boston [75] 1 1
174 3 10 75 100.0 25.0 0.863 0.89 2.686 0.9 2.284 2.476 0.05 qd_soft ~boston [75] 1 1
175 3 10 75 160.0 5.0 0.863 0.761 2.582 0.907 1.039 2.363 0.05 qd_soft ~boston [75] 1 1
176 3 10 75 160.0 15.0 0.902 0.905 2.868 0.886 1.165 2.732 0.05 qd_soft ~boston [75] 1 1
177 3 10 75 160.0 25.0 0.882 1.03 2.605 0.906 1.912 2.526 0.05 qd_soft ~boston [75] 1 1
178 3 10 75 200.0 5.0 1.0 23.404 17.667 -3.339 23.404 4.913 0.05 qd_soft ~boston [75] 1 1
179 3 10 75 200.0 15.0 0.902 0.978 3.232 0.855 1.251 3.264 0.05 qd_soft ~boston [75] 1 1
180 3 10 75 200.0 25.0 0.941 1.397 3.591 0.821 1.398 2.646 0.05 qd_soft ~boston [75] 1 1
181 3 10 100 100.0 5.0 0.745 0.592 2.603 0.906 2.128 2.971 0.05 qd_soft ~boston [100] 1 1
182 3 10 100 100.0 15.0 0.902 0.939 3.125 0.864 1.199 2.756 0.05 qd_soft ~boston [100] 1 1
183 3 10 100 100.0 25.0 0.941 1.055 2.864 0.886 1.058 2.284 0.05 qd_soft ~boston [100] 1 1
