EXP split_seed random_seed neurons soft lambda_in PICP_test MPIW_test RMSE R2 qd_loss NLL alpha loss data h_size bstraps ensemb
86 2 10 50 160.0 15.0 0.949 0.866 4.101 0.942 0.868 2.834 0.05 qd_soft ~power [50] 1 1
87 2 10 50 160.0 25.0 0.954 0.896 4.103 0.942 0.896 2.826 0.05 qd_soft ~power [50] 1 1
88 2 10 50 200.0 5.0 0.927 0.796 4.054 0.943 0.88 2.836 0.05 qd_soft ~power [50] 1 1
89 2 10 50 200.0 15.0 0.949 0.875 4.085 0.943 0.877 2.828 0.05 qd_soft ~power [50] 1 1
90 2 10 50 200.0 25.0 0.96 0.895 4.055 0.943 0.896 2.812 0.05 qd_soft ~power [50] 1 1
91 2 10 75 100.0 5.0 0.927 0.786 4.076 0.943 0.872 2.858 0.05 qd_soft ~power [75] 1 1
92 2 10 75 100.0 15.0 0.952 0.853 4.054 0.943 0.854 2.818 0.05 qd_soft ~power [75] 1 1
93 2 10 75 100.0 25.0 0.958 0.885 4.064 0.943 0.886 2.818 0.05 qd_soft ~power [75] 1 1
94 2 10 75 160.0 5.0 0.926 0.788 4.067 0.943 0.88 2.846 0.05 qd_soft ~power [75] 1 1
95 2 10 75 160.0 15.0 0.951 0.857 4.05 0.944 0.857 2.813 0.05 qd_soft ~power [75] 1 1
96 2 10 75 160.0 25.0 0.96 0.907 4.101 0.942 0.909 2.827 0.05 qd_soft ~power [75] 1 1
97 2 10 75 200.0 5.0 0.926 0.78 4.06 0.943 0.873 2.855 0.05 qd_soft ~power [75] 1 1
98 2 10 75 200.0 15.0 0.945 0.864 4.061 0.943 0.879 2.827 0.05 qd_soft ~power [75] 1 1
99 2 10 75 200.0 25.0 0.949 0.892 4.087 0.942 0.897 2.849 0.05 qd_soft ~power [75] 1 1
100 2 10 100 100.0 5.0 0.923 0.78 4.063 0.943 0.896 2.847 0.05 qd_soft ~power [100] 1 1
101 2 10 100 100.0 15.0 0.95 0.86 4.099 0.942 0.861 2.826 0.05 qd_soft ~power [100] 1 1
102 2 10 100 100.0 25.0 0.958 0.888 4.095 0.942 0.889 2.823 0.05 qd_soft ~power [100] 1 1
103 2 10 100 160.0 5.0 0.926 0.788 4.093 0.942 0.879 2.857 0.05 qd_soft ~power [100] 1 1
104 2 10 100 160.0 15.0 0.947 0.858 4.097 0.942 0.864 2.828 0.05 qd_soft ~power [100] 1 1
105 2 10 100 160.0 25.0 0.954 0.906 4.137 0.941 0.908 2.842 0.05 qd_soft ~power [100] 1 1
106 2 10 100 200.0 5.0 0.921 0.788 4.075 0.943 0.924 2.864 0.05 qd_soft ~power [100] 1 1
107 2 10 100 200.0 15.0 0.945 0.856 4.095 0.942 0.871 2.83 0.05 qd_soft ~power [100] 1 1
108 2 10 100 200.0 25.0 0.957 0.901 4.127 0.941 0.902 2.834 0.05 qd_soft ~power [100] 1 1
109 2 20 50 100.0 5.0 0.935 0.793 4.045 0.944 0.828 2.833 0.05 qd_soft ~power [50] 1 1
110 2 20 50 100.0 15.0 0.957 0.86 4.061 0.943 0.861 2.818 0.05 qd_soft ~power [50] 1 1
111 2 20 50 100.0 25.0 0.959 0.894 4.099 0.942 0.895 2.817 0.05 qd_soft ~power [50] 1 1
112 2 20 50 160.0 5.0 0.928 0.794 4.079 0.943 0.871 2.849 0.05 qd_soft ~power [50] 1 1
113 2 20 50 160.0 15.0 0.954 0.863 4.079 0.943 0.864 2.821 0.05 qd_soft ~power [50] 1 1
114 2 20 50 160.0 25.0 0.956 0.893 4.115 0.942 0.894 2.824 0.05 qd_soft ~power [50] 1 1
115 2 20 50 200.0 5.0 0.933 0.798 4.06 0.943 0.843 2.836 0.05 qd_soft ~power [50] 1 1
116 2 20 50 200.0 15.0 0.956 0.876 4.074 0.943 0.877 2.822 0.05 qd_soft ~power [50] 1 1
117 2 20 50 200.0 25.0 0.958 0.891 4.085 0.943 0.892 2.823 0.05 qd_soft ~power [50] 1 1
118 2 20 75 100.0 5.0 0.928 0.79 4.067 0.943 0.868 2.853 0.05 qd_soft ~power [75] 1 1
119 2 20 75 100.0 15.0 0.953 0.853 4.049 0.944 0.854 2.82 0.05 qd_soft ~power [75] 1 1
