EXP dataset split_seed seed n_epoch lr hidden_layers hidden_units dropout wd alpha mse_tr capture_tr width_tr mse_va capture_va width_va mse_te capture_te width_te
814 energy 2 20 5000 0.001 1 75 0.5 0.1 0.05 0.0593 0.9221 0.52471 0.05793 0.90647 0.52049 0.06259 0.90909 0.52954
815 energy 2 20 5000 0.001 1 75 0.5 1 0.05 0.13739 0.61957 0.46385 0.11664 0.69065 0.46273 0.13655 0.7013 0.46402
816 energy 2 20 5000 0.001 1 75 0.75 0 0.05 0.00753 1.0 0.07826 0.01516 0.84173 0.07589 0.01535 0.72727 0.08595
817 energy 2 20 5000 0.001 1 75 0.75 0.001 0.05 0.00908 0.89855 0.08512 0.01261 0.84892 0.0783 0.01787 0.7013 0.09596
818 energy 2 20 5000 0.001 1 75 0.75 0.01 0.05 0.01446 0.9692 0.14332 0.01355 0.93525 0.13002 0.01671 0.96104 0.15545
819 energy 2 20 5000 0.001 1 75 0.75 0.1 0.05 0.0593 0.9221 0.52471 0.05793 0.90647 0.52049 0.06259 0.90909 0.52954
820 energy 2 20 5000 0.001 1 75 0.75 1 0.05 0.13739 0.61957 0.46385 0.11664 0.69065 0.46273 0.13655 0.7013 0.46402
821 energy 2 20 5000 0.0001 1 75 0.1 0 0.05 0.00932 0.98732 0.0967 0.01599 0.79137 0.09007 0.01633 0.81818 0.11032
822 energy 2 20 5000 0.0001 1 75 0.1 0.001 0.05 0.00945 0.96558 0.09783 0.01272 0.8705 0.09052 0.01471 0.83117 0.10927
823 energy 2 20 5000 0.0001 1 75 0.1 0.01 0.05 0.01432 0.97283 0.14261 0.01414 0.92806 0.12874 0.01674 0.92208 0.15395
824 energy 2 20 5000 0.0001 1 75 0.1 0.1 0.05 0.05946 0.93478 0.51992 0.05762 0.93525 0.51569 0.06322 0.92208 0.52416
825 energy 2 20 5000 0.0001 1 75 0.1 1 0.05 0.13303 0.63406 0.46856 0.11343 0.70504 0.46736 0.13316 0.7013 0.46875
826 energy 2 20 5000 0.0001 1 75 0.25 0 0.05 0.00932 0.98732 0.0967 0.01599 0.79137 0.09007 0.01633 0.81818 0.11032
827 energy 2 20 5000 0.0001 1 75 0.25 0.001 0.05 0.00945 0.96558 0.09783 0.01272 0.8705 0.09052 0.01471 0.83117 0.10927
828 energy 2 20 5000 0.0001 1 75 0.25 0.01 0.05 0.01432 0.97283 0.14261 0.01414 0.92806 0.12874 0.01674 0.92208 0.15395
829 energy 2 20 5000 0.0001 1 75 0.25 0.1 0.05 0.05946 0.93478 0.51992 0.05762 0.93525 0.51569 0.06322 0.92208 0.52416
830 energy 2 20 5000 0.0001 1 75 0.25 1 0.05 0.13303 0.63406 0.46856 0.11343 0.70504 0.46736 0.13316 0.7013 0.46875
831 energy 2 20 5000 0.0001 1 75 0.5 0 0.05 0.00932 0.98732 0.0967 0.01599 0.79137 0.09007 0.01633 0.81818 0.11032
832 energy 2 20 5000 0.0001 1 75 0.5 0.001 0.05 0.00945 0.96558 0.09783 0.01272 0.8705 0.09052 0.01471 0.83117 0.10927
833 energy 2 20 5000 0.0001 1 75 0.5 0.01 0.05 0.01432 0.97283 0.14261 0.01414 0.92806 0.12874 0.01674 0.92208 0.15395
834 energy 2 20 5000 0.0001 1 75 0.5 0.1 0.05 0.05946 0.93478 0.51992 0.05762 0.93525 0.51569 0.06322 0.92208 0.52416
835 energy 2 20 5000 0.0001 1 75 0.5 1 0.05 0.13303 0.63406 0.46856 0.11343 0.70504 0.46736 0.13316 0.7013 0.46875
836 energy 2 20 5000 0.0001 1 75 0.75 0 0.05 0.00932 0.98732 0.0967 0.01599 0.79137 0.09007 0.01633 0.81818 0.11032
837 energy 2 20 5000 0.0001 1 75 0.75 0.001 0.05 0.00945 0.96558 0.09783 0.01272 0.8705 0.09052 0.01471 0.83117 0.10927
838 energy 2 20 5000 0.0001 1 75 0.75 0.01 0.05 0.01432 0.97283 0.14261 0.01414 0.92806 0.12874 0.01674 0.92208 0.15395
839 energy 2 20 5000 0.0001 1 75 0.75 0.1 0.05 0.05946 0.93478 0.51992 0.05762 0.93525 0.51569 0.06322 0.92208 0.52416
840 energy 2 20 5000 0.0001 1 75 0.75 1 0.05 0.13303 0.63406 0.46856 0.11343 0.70504 0.46736 0.13316 0.7013 0.46875
841 energy 2 20 5000 0.01 1 100 0.1 0 0.05 0.00889 0.94565 0.08318 0.01088 0.92086 0.0806 0.01234 0.90909 0.09155
842 energy 2 20 5000 0.01 1 100 0.1 0.001 0.05 0.0132 0.96377 0.12743 0.01345 0.93525 0.12021 0.01467 0.97403 0.14052
843 energy 2 20 5000 0.01 1 100 0.1 0.01 0.05 0.01655 0.95833 0.15777 0.01615 0.94245 0.14646 0.01814 0.94805 0.17271
844 energy 2 20 5000 0.01 1 100 0.1 0.1 0.05 0.05814 0.92754 0.5437 0.05756 0.93525 0.53939 0.06069 0.92208 0.54933
845 energy 2 20 5000 0.01 1 100 0.1 1 0.05 0.12365 0.67754 0.47838 0.10644 0.76978 0.47697 0.12484 0.7013 0.47865
846 energy 2 20 5000 0.01 1 100 0.25 0 0.05 0.00889 0.94565 0.08318 0.01088 0.92086 0.0806 0.01234 0.90909 0.09155
847 energy 2 20 5000 0.01 1 100 0.25 0.001 0.05 0.0132 0.96377 0.12743 0.01345 0.93525 0.12021 0.01467 0.97403 0.14052
848 energy 2 20 5000 0.01 1 100 0.25 0.01 0.05 0.01655 0.95833 0.15777 0.01615 0.94245 0.14646 0.01814 0.94805 0.17271
849 energy 2 20 5000 0.01 1 100 0.25 0.1 0.05 0.05814 0.92754 0.5437 0.05756 0.93525 0.53939 0.06069 0.92208 0.54933
850 energy 2 20 5000 0.01 1 100 0.25 1 0.05 0.12365 0.67754 0.47838 0.10644 0.76978 0.47697 0.12484 0.7013 0.47865
851 energy 2 20 5000 0.01 1 100 0.5 0 0.05 0.00889 0.94565 0.08318 0.01088 0.92086 0.0806 0.01234 0.90909 0.09155
852 energy 2 20 5000 0.01 1 100 0.5 0.001 0.05 0.0132 0.96377 0.12743 0.01345 0.93525 0.12021 0.01467 0.97403 0.14052
853 energy 2 20 5000 0.01 1 100 0.5 0.01 0.05 0.01655 0.95833 0.15777 0.01615 0.94245 0.14646 0.01814 0.94805 0.17271
854 energy 2 20 5000 0.01 1 100 0.5 0.1 0.05 0.05814 0.92754 0.5437 0.05756 0.93525 0.53939 0.06069 0.92208 0.54933
855 energy 2 20 5000 0.01 1 100 0.5 1 0.05 0.12365 0.67754 0.47838 0.10644 0.76978 0.47697 0.12484 0.7013 0.47865
856 energy 2 20 5000 0.01 1 100 0.75 0 0.05 0.00889 0.94565 0.08318 0.01088 0.92086 0.0806 0.01234 0.90909 0.09155
857 energy 2 20 5000 0.01 1 100 0.75 0.001 0.05 0.0132 0.96377 0.12743 0.01345 0.93525 0.12021 0.01467 0.97403 0.14052
858 energy 2 20 5000 0.01 1 100 0.75 0.01 0.05 0.01655 0.95833 0.15777 0.01615 0.94245 0.14646 0.01814 0.94805 0.17271
859 energy 2 20 5000 0.01 1 100 0.75 0.1 0.05 0.05814 0.92754 0.5437 0.05756 0.93525 0.53939 0.06069 0.92208 0.54933
860 energy 2 20 5000 0.01 1 100 0.75 1 0.05 0.12365 0.67754 0.47838 0.10644 0.76978 0.47697 0.12484 0.7013 0.47865
861 energy 2 20 5000 0.001 1 100 0.1 0 0.05 0.00568 0.91486 0.05272 0.01477 0.76259 0.05303 0.01766 0.74026 0.06608
862 energy 2 20 5000 0.001 1 100 0.1 0.001 0.05 0.00915 0.94928 0.0907 0.01339 0.8705 0.08399 0.01505 0.79221 0.10001
863 energy 2 20 5000 0.001 1 100 0.1 0.01 0.05 0.01473 0.9529 0.14707 0.01372 0.93525 0.13402 0.01746 0.92208 0.15992
864 energy 2 20 5000 0.001 1 100 0.1 0.1 0.05 0.05877 0.93659 0.52755 0.05715 0.93525 0.52322 0.06187 0.92208 0.53236
865 energy 2 20 5000 0.001 1 100 0.1 1 0.05 0.12966 0.62862 0.47317 0.1118 0.69065 0.47185 0.13066 0.7013 0.47361
866 energy 2 20 5000 0.001 1 100 0.25 0 0.05 0.00568 0.91486 0.05272 0.01477 0.76259 0.05303 0.01766 0.74026 0.06608
867 energy 2 20 5000 0.001 1 100 0.25 0.001 0.05 0.00915 0.94928 0.0907 0.01339 0.8705 0.08399 0.01505 0.79221 0.10001
868 energy 2 20 5000 0.001 1 100 0.25 0.01 0.05 0.01473 0.9529 0.14707 0.01372 0.93525 0.13402 0.01746 0.92208 0.15992
869 energy 2 20 5000 0.001 1 100 0.25 0.1 0.05 0.05877 0.93659 0.52755 0.05715 0.93525 0.52322 0.06187 0.92208 0.53236
870 energy 2 20 5000 0.001 1 100 0.25 1 0.05 0.12966 0.62862 0.47317 0.1118 0.69065 0.47185 0.13066 0.7013 0.47361
871 energy 2 20 5000 0.001 1 100 0.5 0 0.05 0.00568 0.91486 0.05272 0.01477 0.76259 0.05303 0.01766 0.74026 0.06608
872 energy 2 20 5000 0.001 1 100 0.5 0.001 0.05 0.00915 0.94928 0.0907 0.01339 0.8705 0.08399 0.01505 0.79221 0.10001
873 energy 2 20 5000 0.001 1 100 0.5 0.01 0.05 0.01473 0.9529 0.14707 0.01372 0.93525 0.13402 0.01746 0.92208 0.15992
874 energy 2 20 5000 0.001 1 100 0.5 0.1 0.05 0.05877 0.93659 0.52755 0.05715 0.93525 0.52322 0.06187 0.92208 0.53236
875 energy 2 20 5000 0.001 1 100 0.5 1 0.05 0.12966 0.62862 0.47317 0.1118 0.69065 0.47185 0.13066 0.7013 0.47361
876 energy 2 20 5000 0.001 1 100 0.75 0 0.05 0.00568 0.91486 0.05272 0.01477 0.76259 0.05303 0.01766 0.74026 0.06608
877 energy 2 20 5000 0.001 1 100 0.75 0.001 0.05 0.00915 0.94928 0.0907 0.01339 0.8705 0.08399 0.01505 0.79221 0.10001
878 energy 2 20 5000 0.001 1 100 0.75 0.01 0.05 0.01473 0.9529 0.14707 0.01372 0.93525 0.13402 0.01746 0.92208 0.15992
879 energy 2 20 5000 0.001 1 100 0.75 0.1 0.05 0.05877 0.93659 0.52755 0.05715 0.93525 0.52322 0.06187 0.92208 0.53236
880 energy 2 20 5000 0.001 1 100 0.75 1 0.05 0.12966 0.62862 0.47317 0.1118 0.69065 0.47185 0.13066 0.7013 0.47361
881 energy 2 20 5000 0.0001 1 100 0.1 0 0.05 0.0089 0.90036 0.08986 0.015 0.80576 0.08266 0.01559 0.80519 0.10252
882 energy 2 20 5000 0.0001 1 100 0.1 0.001 0.05 0.00933 0.94384 0.09609 0.01279 0.84173 0.08804 0.01361 0.80519 0.10855
883 energy 2 20 5000 0.0001 1 100 0.1 0.01 0.05 0.01419 0.94565 0.14139 0.01457 0.89928 0.12815 0.01699 0.8961 0.15358
884 energy 2 20 5000 0.0001 1 100 0.1 0.1 0.05 0.05943 0.93478 0.51994 0.05762 0.93525 0.51577 0.06321 0.92208 0.52419
885 energy 2 20 5000 0.0001 1 100 0.1 1 0.05 0.13176 0.63587 0.46973 0.11269 0.71223 0.46857 0.1322 0.7013 0.47004
886 energy 2 20 5000 0.0001 1 100 0.25 0 0.05 0.0089 0.90036 0.08986 0.015 0.80576 0.08266 0.01559 0.80519 0.10252
887 energy 2 20 5000 0.0001 1 100 0.25 0.001 0.05 0.00933 0.94384 0.09609 0.01279 0.84173 0.08804 0.01361 0.80519 0.10855
888 energy 2 20 5000 0.0001 1 100 0.25 0.01 0.05 0.01419 0.94565 0.14139 0.01457 0.89928 0.12815 0.01699 0.8961 0.15358
889 energy 2 20 5000 0.0001 1 100 0.25 0.1 0.05 0.05943 0.93478 0.51994 0.05762 0.93525 0.51577 0.06321 0.92208 0.52419
890 energy 2 20 5000 0.0001 1 100 0.25 1 0.05 0.13176 0.63587 0.46973 0.11269 0.71223 0.46857 0.1322 0.7013 0.47004
891 energy 2 20 5000 0.0001 1 100 0.5 0 0.05 0.0089 0.90036 0.08986 0.015 0.80576 0.08266 0.01559 0.80519 0.10252
892 energy 2 20 5000 0.0001 1 100 0.5 0.001 0.05 0.00933 0.94384 0.09609 0.01279 0.84173 0.08804 0.01361 0.80519 0.10855
893 energy 2 20 5000 0.0001 1 100 0.5 0.01 0.05 0.01419 0.94565 0.14139 0.01457 0.89928 0.12815 0.01699 0.8961 0.15358
894 energy 2 20 5000 0.0001 1 100 0.5 0.1 0.05 0.05943 0.93478 0.51994 0.05762 0.93525 0.51577 0.06321 0.92208 0.52419
895 energy 2 20 5000 0.0001 1 100 0.5 1 0.05 0.13176 0.63587 0.46973 0.11269 0.71223 0.46857 0.1322 0.7013 0.47004
896 energy 2 20 5000 0.0001 1 100 0.75 0 0.05 0.0089 0.90036 0.08986 0.015 0.80576 0.08266 0.01559 0.80519 0.10252
897 energy 2 20 5000 0.0001 1 100 0.75 0.001 0.05 0.00933 0.94384 0.09609 0.01279 0.84173 0.08804 0.01361 0.80519 0.10855
898 energy 2 20 5000 0.0001 1 100 0.75 0.01 0.05 0.01419 0.94565 0.14139 0.01457 0.89928 0.12815 0.01699 0.8961 0.15358
899 energy 2 20 5000 0.0001 1 100 0.75 0.1 0.05 0.05943 0.93478 0.51994 0.05762 0.93525 0.51577 0.06321 0.92208 0.52419
900 energy 2 20 5000 0.0001 1 100 0.75 1 0.05 0.13176 0.63587 0.46973 0.11269 0.71223 0.46857 0.1322 0.7013 0.47004
901 energy 2 30 5000 0.01 1 50 0.1 0 0.05 0.00984 0.93297 0.08879 0.01481 0.83453 0.08073 0.02058 0.81818 0.09069
902 energy 2 30 5000 0.01 1 50 0.1 0.001 0.05 0.01491 0.93297 0.13041 0.01528 0.94245 0.13079 0.01737 0.96104 0.14157
903 energy 2 30 5000 0.01 1 50 0.1 0.01 0.05 0.01666 0.95471 0.15478 0.017 0.94245 0.15447 0.01828 0.96104 0.17014
904 energy 2 30 5000 0.01 1 50 0.1 0.1 0.05 0.06237 0.94022 0.49475 0.06541 0.93525 0.49765 0.06929 0.93506 0.49838
905 energy 2 30 5000 0.01 1 50 0.1 1 0.05 0.13323 0.61775 0.46594 0.11886 0.68345 0.46618 0.13423 0.7013 0.46747
906 energy 2 30 5000 0.01 1 50 0.25 0 0.05 0.00984 0.93297 0.08879 0.01481 0.83453 0.08073 0.02058 0.81818 0.09069
907 energy 2 30 5000 0.01 1 50 0.25 0.001 0.05 0.01491 0.93297 0.13041 0.01528 0.94245 0.13079 0.01737 0.96104 0.14157
908 energy 2 30 5000 0.01 1 50 0.25 0.01 0.05 0.01666 0.95471 0.15478 0.017 0.94245 0.15447 0.01828 0.96104 0.17014
909 energy 2 30 5000 0.01 1 50 0.25 0.1 0.05 0.06237 0.94022 0.49475 0.06541 0.93525 0.49765 0.06929 0.93506 0.49838
910 energy 2 30 5000 0.01 1 50 0.25 1 0.05 0.13323 0.61775 0.46594 0.11886 0.68345 0.46618 0.13423 0.7013 0.46747
911 energy 2 30 5000 0.01 1 50 0.5 0 0.05 0.00984 0.93297 0.08879 0.01481 0.83453 0.08073 0.02058 0.81818 0.09069
912 energy 2 30 5000 0.01 1 50 0.5 0.001 0.05 0.01491 0.93297 0.13041 0.01528 0.94245 0.13079 0.01737 0.96104 0.14157
913 energy 2 30 5000 0.01 1 50 0.5 0.01 0.05 0.01666 0.95471 0.15478 0.017 0.94245 0.15447 0.01828 0.96104 0.17014
914 energy 2 30 5000 0.01 1 50 0.5 0.1 0.05 0.06237 0.94022 0.49475 0.06541 0.93525 0.49765 0.06929 0.93506 0.49838
915 energy 2 30 5000 0.01 1 50 0.5 1 0.05 0.13323 0.61775 0.46594 0.11886 0.68345 0.46618 0.13423 0.7013 0.46747
916 energy 2 30 5000 0.01 1 50 0.75 0 0.05 0.00984 0.93297 0.08879 0.01481 0.83453 0.08073 0.02058 0.81818 0.09069
917 energy 2 30 5000 0.01 1 50 0.75 0.001 0.05 0.01491 0.93297 0.13041 0.01528 0.94245 0.13079 0.01737 0.96104 0.14157
918 energy 2 30 5000 0.01 1 50 0.75 0.01 0.05 0.01666 0.95471 0.15478 0.017 0.94245 0.15447 0.01828 0.96104 0.17014
919 energy 2 30 5000 0.01 1 50 0.75 0.1 0.05 0.06237 0.94022 0.49475 0.06541 0.93525 0.49765 0.06929 0.93506 0.49838
920 energy 2 30 5000 0.01 1 50 0.75 1 0.05 0.13323 0.61775 0.46594 0.11886 0.68345 0.46618 0.13423 0.7013 0.46747
921 energy 2 30 5000 0.001 1 50 0.1 0 0.05 0.00737 0.87681 0.06939 0.02066 0.61871 0.06602 0.0243 0.58442 0.07804
922 energy 2 30 5000 0.001 1 50 0.1 0.001 0.05 0.00947 0.96196 0.09575 0.01237 0.88489 0.09553 0.01444 0.81818 0.10693
923 energy 2 30 5000 0.001 1 50 0.1 0.01 0.05 0.01434 0.97101 0.14471 0.01478 0.94245 0.14472 0.01717 0.93506 0.15932
924 energy 2 30 5000 0.001 1 50 0.1 0.1 0.05 0.06185 0.93659 0.49922 0.06429 0.94245 0.5022 0.06835 0.93506 0.50341
925 energy 2 30 5000 0.001 1 50 0.1 1 0.05 0.12964 0.66486 0.47065 0.11526 0.73381 0.47097 0.13075 0.7013 0.47098
926 energy 2 30 5000 0.001 1 50 0.25 0 0.05 0.00737 0.87681 0.06939 0.02066 0.61871 0.06602 0.0243 0.58442 0.07804
927 energy 2 30 5000 0.001 1 50 0.25 0.001 0.05 0.00947 0.96196 0.09575 0.01237 0.88489 0.09553 0.01444 0.81818 0.10693
928 energy 2 30 5000 0.001 1 50 0.25 0.01 0.05 0.01434 0.97101 0.14471 0.01478 0.94245 0.14472 0.01717 0.93506 0.15932
929 energy 2 30 5000 0.001 1 50 0.25 0.1 0.05 0.06185 0.93659 0.49922 0.06429 0.94245 0.5022 0.06835 0.93506 0.50341
930 energy 2 30 5000 0.001 1 50 0.25 1 0.05 0.12964 0.66486 0.47065 0.11526 0.73381 0.47097 0.13075 0.7013 0.47098
931 energy 2 30 5000 0.001 1 50 0.5 0 0.05 0.00737 0.87681 0.06939 0.02066 0.61871 0.06602 0.0243 0.58442 0.07804
932 energy 2 30 5000 0.001 1 50 0.5 0.001 0.05 0.00947 0.96196 0.09575 0.01237 0.88489 0.09553 0.01444 0.81818 0.10693
933 energy 2 30 5000 0.001 1 50 0.5 0.01 0.05 0.01434 0.97101 0.14471 0.01478 0.94245 0.14472 0.01717 0.93506 0.15932
934 energy 2 30 5000 0.001 1 50 0.5 0.1 0.05 0.06185 0.93659 0.49922 0.06429 0.94245 0.5022 0.06835 0.93506 0.50341
935 energy 2 30 5000 0.001 1 50 0.5 1 0.05 0.12964 0.66486 0.47065 0.11526 0.73381 0.47097 0.13075 0.7013 0.47098
936 energy 2 30 5000 0.001 1 50 0.75 0 0.05 0.00737 0.87681 0.06939 0.02066 0.61871 0.06602 0.0243 0.58442 0.07804
937 energy 2 30 5000 0.001 1 50 0.75 0.001 0.05 0.00947 0.96196 0.09575 0.01237 0.88489 0.09553 0.01444 0.81818 0.10693
938 energy 2 30 5000 0.001 1 50 0.75 0.01 0.05 0.01434 0.97101 0.14471 0.01478 0.94245 0.14472 0.01717 0.93506 0.15932
939 energy 2 30 5000 0.001 1 50 0.75 0.1 0.05 0.06185 0.93659 0.49922 0.06429 0.94245 0.5022 0.06835 0.93506 0.50341
940 energy 2 30 5000 0.001 1 50 0.75 1 0.05 0.12964 0.66486 0.47065 0.11526 0.73381 0.47097 0.13075 0.7013 0.47098
941 energy 2 30 5000 0.0001 1 50 0.1 0 0.05 0.00899 0.94203 0.09202 0.01532 0.78417 0.0907 0.0164 0.74026 0.10606
942 energy 2 30 5000 0.0001 1 50 0.1 0.001 0.05 0.0094 0.98007 0.09667 0.01476 0.79137 0.09584 0.01472 0.80519 0.11118
943 energy 2 30 5000 0.0001 1 50 0.1 0.01 0.05 0.01374 0.96739 0.1378 0.01532 0.91367 0.13692 0.01666 0.90909 0.1519
944 energy 2 30 5000 0.0001 1 50 0.1 0.1 0.05 0.06096 0.93297 0.50525 0.06276 0.92086 0.50827 0.06671 0.92208 0.50997
945 energy 2 30 5000 0.0001 1 50 0.1 1 0.05 0.13172 0.64493 0.46801 0.11691 0.72662 0.46827 0.13273 0.7013 0.46858
946 energy 2 30 5000 0.0001 1 50 0.25 0 0.05 0.00899 0.94203 0.09202 0.01532 0.78417 0.0907 0.0164 0.74026 0.10606
947 energy 2 30 5000 0.0001 1 50 0.25 0.001 0.05 0.0094 0.98007 0.09667 0.01476 0.79137 0.09584 0.01472 0.80519 0.11118
948 energy 2 30 5000 0.0001 1 50 0.25 0.01 0.05 0.01374 0.96739 0.1378 0.01532 0.91367 0.13692 0.01666 0.90909 0.1519
949 energy 2 30 5000 0.0001 1 50 0.25 0.1 0.05 0.06096 0.93297 0.50525 0.06276 0.92086 0.50827 0.06671 0.92208 0.50997
950 energy 2 30 5000 0.0001 1 50 0.25 1 0.05 0.13172 0.64493 0.46801 0.11691 0.72662 0.46827 0.13273 0.7013 0.46858
951 energy 2 30 5000 0.0001 1 50 0.5 0 0.05 0.00899 0.94203 0.09202 0.01532 0.78417 0.0907 0.0164 0.74026 0.10606
952 energy 2 30 5000 0.0001 1 50 0.5 0.001 0.05 0.0094 0.98007 0.09667 0.01476 0.79137 0.09584 0.01472 0.80519 0.11118
953 energy 2 30 5000 0.0001 1 50 0.5 0.01 0.05 0.01374 0.96739 0.1378 0.01532 0.91367 0.13692 0.01666 0.90909 0.1519
954 energy 2 30 5000 0.0001 1 50 0.5 0.1 0.05 0.06096 0.93297 0.50525 0.06276 0.92086 0.50827 0.06671 0.92208 0.50997
955 energy 2 30 5000 0.0001 1 50 0.5 1 0.05 0.13172 0.64493 0.46801 0.11691 0.72662 0.46827 0.13273 0.7013 0.46858
956 energy 2 30 5000 0.0001 1 50 0.75 0 0.05 0.00899 0.94203 0.09202 0.01532 0.78417 0.0907 0.0164 0.74026 0.10606
957 energy 2 30 5000 0.0001 1 50 0.75 0.001 0.05 0.0094 0.98007 0.09667 0.01476 0.79137 0.09584 0.01472 0.80519 0.11118
958 energy 2 30 5000 0.0001 1 50 0.75 0.01 0.05 0.01374 0.96739 0.1378 0.01532 0.91367 0.13692 0.01666 0.90909 0.1519
959 energy 2 30 5000 0.0001 1 50 0.75 0.1 0.05 0.06096 0.93297 0.50525 0.06276 0.92086 0.50827 0.06671 0.92208 0.50997
960 energy 2 30 5000 0.0001 1 50 0.75 1 0.05 0.13172 0.64493 0.46801 0.11691 0.72662 0.46827 0.13273 0.7013 0.46858
961 energy 2 30 5000 0.01 1 75 0.1 0 0.05 0.00977 0.98551 0.09907 0.01339 0.86331 0.09304 0.01152 0.93506 0.10715
962 energy 2 30 5000 0.01 1 75 0.1 0.001 0.05 0.01389 0.97464 0.138 0.01439 0.96403 0.13769 0.01592 0.96104 0.15593
963 energy 2 30 5000 0.01 1 75 0.1 0.01 0.05 0.01603 0.97464 0.15813 0.01748 0.95683 0.15892 0.01824 0.97403 0.17374
964 energy 2 30 5000 0.01 1 75 0.1 0.1 0.05 0.06058 0.93659 0.50757 0.06208 0.92806 0.51191 0.06632 0.92208 0.51394
965 energy 2 30 5000 0.01 1 75 0.1 1 0.05 0.13885 0.64674 0.46202 0.12239 0.70504 0.4622 0.13761 0.7013 0.46176
966 energy 2 30 5000 0.01 1 75 0.25 0 0.05 0.00977 0.98551 0.09907 0.01339 0.86331 0.09304 0.01152 0.93506 0.10715
967 energy 2 30 5000 0.01 1 75 0.25 0.001 0.05 0.01389 0.97464 0.138 0.01439 0.96403 0.13769 0.01592 0.96104 0.15593
968 energy 2 30 5000 0.01 1 75 0.25 0.01 0.05 0.01603 0.97464 0.15813 0.01748 0.95683 0.15892 0.01824 0.97403 0.17374
969 energy 2 30 5000 0.01 1 75 0.25 0.1 0.05 0.06058 0.93659 0.50757 0.06208 0.92806 0.51191 0.06632 0.92208 0.51394
970 energy 2 30 5000 0.01 1 75 0.25 1 0.05 0.13885 0.64674 0.46202 0.12239 0.70504 0.4622 0.13761 0.7013 0.46176
971 energy 2 30 5000 0.01 1 75 0.5 0 0.05 0.00977 0.98551 0.09907 0.01339 0.86331 0.09304 0.01152 0.93506 0.10715
972 energy 2 30 5000 0.01 1 75 0.5 0.001 0.05 0.01389 0.97464 0.138 0.01439 0.96403 0.13769 0.01592 0.96104 0.15593
973 energy 2 30 5000 0.01 1 75 0.5 0.01 0.05 0.01603 0.97464 0.15813 0.01748 0.95683 0.15892 0.01824 0.97403 0.17374
974 energy 2 30 5000 0.01 1 75 0.5 0.1 0.05 0.06058 0.93659 0.50757 0.06208 0.92806 0.51191 0.06632 0.92208 0.51394
975 energy 2 30 5000 0.01 1 75 0.5 1 0.05 0.13885 0.64674 0.46202 0.12239 0.70504 0.4622 0.13761 0.7013 0.46176
976 energy 2 30 5000 0.01 1 75 0.75 0 0.05 0.00977 0.98551 0.09907 0.01339 0.86331 0.09304 0.01152 0.93506 0.10715
977 energy 2 30 5000 0.01 1 75 0.75 0.001 0.05 0.01389 0.97464 0.138 0.01439 0.96403 0.13769 0.01592 0.96104 0.15593
978 energy 2 30 5000 0.01 1 75 0.75 0.01 0.05 0.01603 0.97464 0.15813 0.01748 0.95683 0.15892 0.01824 0.97403 0.17374
979 energy 2 30 5000 0.01 1 75 0.75 0.1 0.05 0.06058 0.93659 0.50757 0.06208 0.92806 0.51191 0.06632 0.92208 0.51394
980 energy 2 30 5000 0.01 1 75 0.75 1 0.05 0.13885 0.64674 0.46202 0.12239 0.70504 0.4622 0.13761 0.7013 0.46176
981 energy 2 30 5000 0.001 1 75 0.1 0 0.05 0.00669 0.91304 0.06372 0.01985 0.59712 0.06318 0.01906 0.71429 0.07872
982 energy 2 30 5000 0.001 1 75 0.1 0.001 0.05 0.00962 0.92935 0.09205 0.01386 0.8777 0.0896 0.01498 0.76623 0.10568
983 energy 2 30 5000 0.001 1 75 0.1 0.01 0.05 0.01418 0.92572 0.13915 0.01603 0.86331 0.13861 0.0177 0.88312 0.15488
984 energy 2 30 5000 0.001 1 75 0.1 0.1 0.05 0.06294 0.91848 0.48726 0.06584 0.92086 0.49062 0.07005 0.92208 0.4916
985 energy 2 30 5000 0.001 1 75 0.1 1 0.05 0.13061 0.65036 0.46839 0.11621 0.73381 0.46849 0.13178 0.7013 0.46901
986 energy 2 30 5000 0.001 1 75 0.25 0 0.05 0.00669 0.91304 0.06372 0.01985 0.59712 0.06318 0.01906 0.71429 0.07872
987 energy 2 30 5000 0.001 1 75 0.25 0.001 0.05 0.00962 0.92935 0.09205 0.01386 0.8777 0.0896 0.01498 0.76623 0.10568
988 energy 2 30 5000 0.001 1 75 0.25 0.01 0.05 0.01418 0.92572 0.13915 0.01603 0.86331 0.13861 0.0177 0.88312 0.15488
989 energy 2 30 5000 0.001 1 75 0.25 0.1 0.05 0.06294 0.91848 0.48726 0.06584 0.92086 0.49062 0.07005 0.92208 0.4916
990 energy 2 30 5000 0.001 1 75 0.25 1 0.05 0.13061 0.65036 0.46839 0.11621 0.73381 0.46849 0.13178 0.7013 0.46901
991 energy 2 30 5000 0.001 1 75 0.5 0 0.05 0.00669 0.91304 0.06372 0.01985 0.59712 0.06318 0.01906 0.71429 0.07872
992 energy 2 30 5000 0.001 1 75 0.5 0.001 0.05 0.00962 0.92935 0.09205 0.01386 0.8777 0.0896 0.01498 0.76623 0.10568
993 energy 2 30 5000 0.001 1 75 0.5 0.01 0.05 0.01418 0.92572 0.13915 0.01603 0.86331 0.13861 0.0177 0.88312 0.15488
994 energy 2 30 5000 0.001 1 75 0.5 0.1 0.05 0.06294 0.91848 0.48726 0.06584 0.92086 0.49062 0.07005 0.92208 0.4916
995 energy 2 30 5000 0.001 1 75 0.5 1 0.05 0.13061 0.65036 0.46839 0.11621 0.73381 0.46849 0.13178 0.7013 0.46901
