EXP dataset split_seed seed n_epoch lr hidden_layers hidden_units dropout wd alpha mse_tr capture_tr width_tr mse_va capture_va width_va mse_te capture_te width_te
69 kin8nm 1 10 5000 0.01 1 75 0.25 0.1 0.05 0.09711 0.93386 0.61106 0.09369 0.94576 0.61135 0.09722 0.9378 0.61152
627 kin8nm 2 10 5000 0.001 1 75 0.25 0.001 0.05 0.03801 0.96998 0.26103 0.04292 0.94576 0.26258 0.04269 0.93659 0.26424
428 kin8nm 1 30 5000 0.01 1 75 0.25 0.01 0.05 0.07896 0.95794 0.52907 0.07861 0.95119 0.5283 0.08128 0.95 0.52734
243 kin8nm 1 20 5000 0.01 1 75 0.1 0.01 0.05 0.07633 0.94574 0.48552 0.07857 0.94644 0.49341 0.07797 0.94268 0.48506
808 kin8nm 2 20 5000 0.001 1 75 0.25 0.01 0.05 0.07494 0.94438 0.47788 0.07665 0.93898 0.47675 0.07607 0.94146 0.47784
70 kin8nm 1 10 5000 0.01 1 75 0.25 1 0.05 0.23772 0.61133 0.33831 0.22121 0.62373 0.33841 0.23342 0.60854 0.33839
628 kin8nm 2 10 5000 0.001 1 75 0.25 0.01 0.05 0.07434 0.94997 0.4845 0.07591 0.95119 0.48332 0.07511 0.95244 0.48425
429 kin8nm 1 30 5000 0.01 1 75 0.25 0.1 0.05 0.10128 0.90436 0.57396 0.10193 0.90983 0.57376 0.10233 0.9061 0.574
1001 kin8nm 2 30 5000 0.0001 1 75 0.1 0 0.05 0.02735 0.96965 0.19638 0.04051 0.89085 0.19833 0.03898 0.90122 0.19883
809 kin8nm 2 20 5000 0.001 1 75 0.25 0.1 0.05 0.09915 0.9164 0.58097 0.09938 0.91661 0.58092 0.10045 0.92195 0.58223
71 kin8nm 1 10 5000 0.01 1 75 0.5 0 0.05 0.03509 0.95421 0.2358 0.03931 0.93017 0.23251 0.0391 0.92439 0.23385
244 kin8nm 1 20 5000 0.01 1 75 0.1 0.1 0.05 0.10062 0.92047 0.59164 0.1046 0.9078 0.59322 0.10213 0.91829 0.59181
629 kin8nm 2 10 5000 0.001 1 75 0.25 0.1 0.05 0.09867 0.91979 0.58351 0.09912 0.91593 0.58344 0.09985 0.92317 0.58477
1002 kin8nm 2 30 5000 0.0001 1 75 0.1 0.001 0.05 0.03475 0.95387 0.23622 0.04182 0.92271 0.23662 0.04147 0.92439 0.23968
430 kin8nm 1 30 5000 0.01 1 75 0.25 1 0.05 0.24598 0.59471 0.32868 0.23743 0.61559 0.32871 0.2434 0.59634 0.32885
810 kin8nm 2 20 5000 0.001 1 75 0.25 1 0.05 0.23849 0.61319 0.3352 0.2363 0.60203 0.33522 0.24494 0.60122 0.33531
72 kin8nm 1 10 5000 0.01 1 75 0.5 0.001 0.05 0.05215 0.96184 0.34316 0.05254 0.96407 0.34267 0.05284 0.9561 0.34613
630 kin8nm 2 10 5000 0.001 1 75 0.25 1 0.05 0.23705 0.61082 0.33603 0.23631 0.61966 0.33607 0.24434 0.6061 0.33607
245 kin8nm 1 20 5000 0.01 1 75 0.1 1 0.05 0.24792 0.59691 0.3248 0.26833 0.56881 0.32486 0.25038 0.59512 0.32477
431 kin8nm 1 30 5000 0.01 1 75 0.5 0 0.05 0.03381 0.97388 0.23836 0.04004 0.95322 0.24111 0.03712 0.9378 0.23874
1003 kin8nm 2 30 5000 0.0001 1 75 0.1 0.01 0.05 0.07377 0.94404 0.47604 0.078 0.93288 0.47258 0.07544 0.94634 0.4756
811 kin8nm 2 20 5000 0.001 1 75 0.5 0 0.05 0.02649 0.98033 0.19205 0.03885 0.89627 0.19678 0.03994 0.88902 0.19802
631 kin8nm 2 10 5000 0.001 1 75 0.5 0 0.05 0.0253 0.95947 0.17845 0.03994 0.87797 0.17764 0.04207 0.86707 0.1818
73 kin8nm 1 10 5000 0.01 1 75 0.5 0.01 0.05 0.08082 0.97219 0.56345 0.08004 0.97424 0.56584 0.08192 0.97317 0.56297
246 kin8nm 1 20 5000 0.01 1 75 0.25 0 0.05 0.0372 0.91538 0.21152 0.04441 0.87932 0.20838 0.04552 0.88171 0.21224
432 kin8nm 1 30 5000 0.01 1 75 0.5 0.001 0.05 0.05006 0.96676 0.33528 0.05121 0.96407 0.33693 0.05199 0.95122 0.33709
812 kin8nm 2 20 5000 0.001 1 75 0.5 0.001 0.05 0.03832 0.97168 0.26635 0.04277 0.95593 0.2724 0.04152 0.9439 0.26948
1004 kin8nm 2 30 5000 0.0001 1 75 0.1 0.1 0.05 0.09774 0.91962 0.58412 0.10053 0.91864 0.58366 0.09949 0.92561 0.58545
74 kin8nm 1 10 5000 0.01 1 75 0.5 0.1 0.05 0.09711 0.93386 0.61106 0.09369 0.94576 0.61135 0.09722 0.9378 0.61152
632 kin8nm 2 10 5000 0.001 1 75 0.5 0.001 0.05 0.03801 0.96998 0.26103 0.04292 0.94576 0.26258 0.04269 0.93659 0.26424
433 kin8nm 1 30 5000 0.01 1 75 0.5 0.01 0.05 0.07896 0.95794 0.52907 0.07861 0.95119 0.5283 0.08128 0.95 0.52734
247 kin8nm 1 20 5000 0.01 1 75 0.25 0.001 0.05 0.05596 0.98677 0.39855 0.05785 0.97627 0.39493 0.05526 0.98537 0.39837
1005 kin8nm 2 30 5000 0.0001 1 75 0.1 1 0.05 0.23568 0.61235 0.33773 0.23268 0.62169 0.33767 0.2421 0.60732 0.3378
813 kin8nm 2 20 5000 0.001 1 75 0.5 0.01 0.05 0.07494 0.94438 0.47788 0.07665 0.93898 0.47675 0.07607 0.94146 0.47784
633 kin8nm 2 10 5000 0.001 1 75 0.5 0.01 0.05 0.07434 0.94997 0.4845 0.07591 0.95119 0.48332 0.07511 0.95244 0.48425
75 kin8nm 1 10 5000 0.01 1 75 0.5 1 0.05 0.23772 0.61133 0.33831 0.22121 0.62373 0.33841 0.23342 0.60854 0.33839
434 kin8nm 1 30 5000 0.01 1 75 0.5 0.1 0.05 0.10128 0.90436 0.57396 0.10193 0.90983 0.57376 0.10233 0.9061 0.574
814 kin8nm 2 20 5000 0.001 1 75 0.5 0.1 0.05 0.09915 0.9164 0.58097 0.09938 0.91661 0.58092 0.10045 0.92195 0.58223
1006 kin8nm 2 30 5000 0.0001 1 75 0.25 0 0.05 0.02735 0.96965 0.19638 0.04051 0.89085 0.19833 0.03898 0.90122 0.19883
248 kin8nm 1 20 5000 0.01 1 75 0.25 0.01 0.05 0.07633 0.94574 0.48552 0.07857 0.94644 0.49341 0.07797 0.94268 0.48506
76 kin8nm 1 10 5000 0.01 1 75 0.75 0 0.05 0.03509 0.95421 0.2358 0.03931 0.93017 0.23251 0.0391 0.92439 0.23385
634 kin8nm 2 10 5000 0.001 1 75 0.5 0.1 0.05 0.09867 0.91979 0.58351 0.09912 0.91593 0.58344 0.09985 0.92317 0.58477
435 kin8nm 1 30 5000 0.01 1 75 0.5 1 0.05 0.24598 0.59471 0.32868 0.23743 0.61559 0.32871 0.2434 0.59634 0.32885
815 kin8nm 2 20 5000 0.001 1 75 0.5 1 0.05 0.23849 0.61319 0.3352 0.2363 0.60203 0.33522 0.24494 0.60122 0.33531
1201 kin8nm 3 10 5000 0.01 1 100 0.1 0 0.05 0.03252 0.9766 0.22975 0.03747 0.95729 0.23267 0.03518 0.95854 0.22925
1007 kin8nm 2 30 5000 0.0001 1 75 0.25 0.001 0.05 0.03475 0.95387 0.23622 0.04182 0.92271 0.23662 0.04147 0.92439 0.23968
249 kin8nm 1 20 5000 0.01 1 75 0.25 0.1 0.05 0.10062 0.92047 0.59164 0.1046 0.9078 0.59322 0.10213 0.91829 0.59181
1301 kin8nm 3 20 5000 0.0001 1 50 0.1 0 0.05 0.03051 0.94065 0.20881 0.04187 0.89424 0.21074 0.04062 0.91098 0.20807
77 kin8nm 1 10 5000 0.01 1 75 0.75 0.001 0.05 0.05215 0.96184 0.34316 0.05254 0.96407 0.34267 0.05284 0.9561 0.34613
635 kin8nm 2 10 5000 0.001 1 75 0.5 1 0.05 0.23705 0.61082 0.33603 0.23631 0.61966 0.33607 0.24434 0.6061 0.33607
436 kin8nm 1 30 5000 0.01 1 75 0.75 0 0.05 0.03381 0.97388 0.23836 0.04004 0.95322 0.24111 0.03712 0.9378 0.23874
816 kin8nm 2 20 5000 0.001 1 75 0.75 0 0.05 0.02649 0.98033 0.19205 0.03885 0.89627 0.19678 0.03994 0.88902 0.19802
1008 kin8nm 2 30 5000 0.0001 1 75 0.25 0.01 0.05 0.07377 0.94404 0.47604 0.078 0.93288 0.47258 0.07544 0.94634 0.4756
250 kin8nm 1 20 5000 0.01 1 75 0.25 1 0.05 0.24792 0.59691 0.3248 0.26833 0.56881 0.32486 0.25038 0.59512 0.32477
1202 kin8nm 3 10 5000 0.01 1 100 0.1 0.001 0.05 0.05648 0.89198 0.27355 0.05599 0.89559 0.27333 0.055 0.88537 0.27189
1302 kin8nm 3 20 5000 0.0001 1 50 0.1 0.001 0.05 0.03866 0.94811 0.25447 0.04577 0.92542 0.25668 0.04363 0.94268 0.25527
636 kin8nm 2 10 5000 0.001 1 75 0.75 0 0.05 0.0253 0.95947 0.17845 0.03994 0.87797 0.17764 0.04207 0.86707 0.1818
78 kin8nm 1 10 5000 0.01 1 75 0.75 0.01 0.05 0.08082 0.97219 0.56345 0.08004 0.97424 0.56584 0.08192 0.97317 0.56297
437 kin8nm 1 30 5000 0.01 1 75 0.75 0.001 0.05 0.05006 0.96676 0.33528 0.05121 0.96407 0.33693 0.05199 0.95122 0.33709
1009 kin8nm 2 30 5000 0.0001 1 75 0.25 0.1 0.05 0.09774 0.91962 0.58412 0.10053 0.91864 0.58366 0.09949 0.92561 0.58545
817 kin8nm 2 20 5000 0.001 1 75 0.75 0.001 0.05 0.03832 0.97168 0.26635 0.04277 0.95593 0.2724 0.04152 0.9439 0.26948
251 kin8nm 1 20 5000 0.01 1 75 0.5 0 0.05 0.0372 0.91538 0.21152 0.04441 0.87932 0.20838 0.04552 0.88171 0.21224
1203 kin8nm 3 10 5000 0.01 1 100 0.1 0.01 0.05 0.08019 0.9342 0.49739 0.08068 0.93288 0.49792 0.07838 0.94512 0.49981
1303 kin8nm 3 20 5000 0.0001 1 50 0.1 0.01 0.05 0.07387 0.94523 0.47402 0.07766 0.9322 0.47093 0.07269 0.9561 0.47519
79 kin8nm 1 10 5000 0.01 1 75 0.75 0.1 0.05 0.09711 0.93386 0.61106 0.09369 0.94576 0.61135 0.09722 0.9378 0.61152
637 kin8nm 2 10 5000 0.001 1 75 0.75 0.001 0.05 0.03801 0.96998 0.26103 0.04292 0.94576 0.26258 0.04269 0.93659 0.26424
438 kin8nm 1 30 5000 0.01 1 75 0.75 0.01 0.05 0.07896 0.95794 0.52907 0.07861 0.95119 0.5283 0.08128 0.95 0.52734
1010 kin8nm 2 30 5000 0.0001 1 75 0.25 1 0.05 0.23568 0.61235 0.33773 0.23268 0.62169 0.33767 0.2421 0.60732 0.3378
818 kin8nm 2 20 5000 0.001 1 75 0.75 0.01 0.05 0.07494 0.94438 0.47788 0.07665 0.93898 0.47675 0.07607 0.94146 0.47784
252 kin8nm 1 20 5000 0.01 1 75 0.5 0.001 0.05 0.05596 0.98677 0.39855 0.05785 0.97627 0.39493 0.05526 0.98537 0.39837
80 kin8nm 1 10 5000 0.01 1 75 0.75 1 0.05 0.23772 0.61133 0.33831 0.22121 0.62373 0.33841 0.23342 0.60854 0.33839
1204 kin8nm 3 10 5000 0.01 1 100 0.1 0.1 0.05 0.10339 0.89588 0.55666 0.103 0.89559 0.55603 0.10262 0.90366 0.55764
1304 kin8nm 3 20 5000 0.0001 1 50 0.1 0.1 0.05 0.09872 0.92081 0.58617 0.09975 0.92136 0.58455 0.09798 0.92805 0.58716
638 kin8nm 2 10 5000 0.001 1 75 0.75 0.01 0.05 0.07434 0.94997 0.4845 0.07591 0.95119 0.48332 0.07511 0.95244 0.48425
1011 kin8nm 2 30 5000 0.0001 1 75 0.5 0 0.05 0.02735 0.96965 0.19638 0.04051 0.89085 0.19833 0.03898 0.90122 0.19883
439 kin8nm 1 30 5000 0.01 1 75 0.75 0.1 0.05 0.10128 0.90436 0.57396 0.10193 0.90983 0.57376 0.10233 0.9061 0.574
819 kin8nm 2 20 5000 0.001 1 75 0.75 0.1 0.05 0.09915 0.9164 0.58097 0.09938 0.91661 0.58092 0.10045 0.92195 0.58223
81 kin8nm 1 10 5000 0.001 1 75 0.1 0 0.05 0.02609 0.98711 0.19248 0.03338 0.92203 0.19222 0.03564 0.91707 0.19493
253 kin8nm 1 20 5000 0.01 1 75 0.5 0.01 0.05 0.07633 0.94574 0.48552 0.07857 0.94644 0.49341 0.07797 0.94268 0.48506
1205 kin8nm 3 10 5000 0.01 1 100 0.1 1 0.05 0.23461 0.61998 0.34 0.23421 0.60407 0.34005 0.23647 0.6 0.33996
1305 kin8nm 3 20 5000 0.0001 1 50 0.1 1 0.05 0.2434 0.60675 0.32903 0.24929 0.58237 0.32887 0.24698 0.58293 0.32909
639 kin8nm 2 10 5000 0.001 1 75 0.75 0.1 0.05 0.09867 0.91979 0.58351 0.09912 0.91593 0.58344 0.09985 0.92317 0.58477
1012 kin8nm 2 30 5000 0.0001 1 75 0.5 0.001 0.05 0.03475 0.95387 0.23622 0.04182 0.92271 0.23662 0.04147 0.92439 0.23968
440 kin8nm 1 30 5000 0.01 1 75 0.75 1 0.05 0.24598 0.59471 0.32868 0.23743 0.61559 0.32871 0.2434 0.59634 0.32885
82 kin8nm 1 10 5000 0.001 1 75 0.1 0.001 0.05 0.03811 0.97846 0.26699 0.04207 0.94983 0.26512 0.04119 0.9439 0.26899
820 kin8nm 2 20 5000 0.001 1 75 0.75 1 0.05 0.23849 0.61319 0.3352 0.2363 0.60203 0.33522 0.24494 0.60122 0.33531
254 kin8nm 1 20 5000 0.01 1 75 0.5 0.1 0.05 0.10062 0.92047 0.59164 0.1046 0.9078 0.59322 0.10213 0.91829 0.59181
1306 kin8nm 3 20 5000 0.0001 1 50 0.25 0 0.05 0.03051 0.94065 0.20881 0.04187 0.89424 0.21074 0.04062 0.91098 0.20807
1206 kin8nm 3 10 5000 0.01 1 100 0.25 0 0.05 0.03252 0.9766 0.22975 0.03747 0.95729 0.23267 0.03518 0.95854 0.22925
640 kin8nm 2 10 5000 0.001 1 75 0.75 1 0.05 0.23705 0.61082 0.33603 0.23631 0.61966 0.33607 0.24434 0.6061 0.33607
1013 kin8nm 2 30 5000 0.0001 1 75 0.5 0.01 0.05 0.07377 0.94404 0.47604 0.078 0.93288 0.47258 0.07544 0.94634 0.4756
441 kin8nm 1 30 5000 0.001 1 75 0.1 0 0.05 0.02491 0.96303 0.17684 0.04022 0.87932 0.18009 0.03751 0.88415 0.17942
83 kin8nm 1 10 5000 0.001 1 75 0.1 0.01 0.05 0.07397 0.94879 0.48412 0.0733 0.95525 0.48599 0.07538 0.94512 0.4826
821 kin8nm 2 20 5000 0.0001 1 75 0.1 0 0.05 0.02982 0.91691 0.20161 0.04362 0.87593 0.20418 0.04418 0.87439 0.20766
1307 kin8nm 3 20 5000 0.0001 1 50 0.25 0.001 0.05 0.03866 0.94811 0.25447 0.04577 0.92542 0.25668 0.04363 0.94268 0.25527
255 kin8nm 1 20 5000 0.01 1 75 0.5 1 0.05 0.24792 0.59691 0.3248 0.26833 0.56881 0.32486 0.25038 0.59512 0.32477
1207 kin8nm 3 10 5000 0.01 1 100 0.25 0.001 0.05 0.05648 0.89198 0.27355 0.05599 0.89559 0.27333 0.055 0.88537 0.27189
641 kin8nm 2 10 5000 0.0001 1 75 0.1 0 0.05 0.02861 0.94896 0.20104 0.04382 0.87254 0.20096 0.04307 0.87317 0.20317
1014 kin8nm 2 30 5000 0.0001 1 75 0.5 0.1 0.05 0.09774 0.91962 0.58412 0.10053 0.91864 0.58366 0.09949 0.92561 0.58545
442 kin8nm 1 30 5000 0.001 1 75 0.1 0.001 0.05 0.03829 0.95099 0.25414 0.04379 0.93085 0.25502 0.04352 0.91829 0.256
84 kin8nm 1 10 5000 0.001 1 75 0.1 0.1 0.05 0.09998 0.91029 0.57522 0.09594 0.92 0.57552 0.10003 0.90854 0.57552
256 kin8nm 1 20 5000 0.01 1 75 0.75 0 0.05 0.0372 0.91538 0.21152 0.04441 0.87932 0.20838 0.04552 0.88171 0.21224
1308 kin8nm 3 20 5000 0.0001 1 50 0.25 0.01 0.05 0.07387 0.94523 0.47402 0.07766 0.9322 0.47093 0.07269 0.9561 0.47519
822 kin8nm 2 20 5000 0.0001 1 75 0.1 0.001 0.05 0.03764 0.95523 0.25295 0.04366 0.9322 0.25809 0.04398 0.92805 0.25784
642 kin8nm 2 10 5000 0.0001 1 75 0.1 0.001 0.05 0.03588 0.95811 0.24097 0.04305 0.91729 0.24203 0.04191 0.92317 0.24288
1015 kin8nm 2 30 5000 0.0001 1 75 0.5 1 0.05 0.23568 0.61235 0.33773 0.23268 0.62169 0.33767 0.2421 0.60732 0.3378
1208 kin8nm 3 10 5000 0.01 1 100 0.25 0.01 0.05 0.08019 0.9342 0.49739 0.08068 0.93288 0.49792 0.07838 0.94512 0.49981
443 kin8nm 1 30 5000 0.001 1 75 0.1 0.01 0.05 0.07427 0.94794 0.482 0.07451 0.9478 0.48018 0.07566 0.94268 0.48007
85 kin8nm 1 10 5000 0.001 1 75 0.1 1 0.05 0.24003 0.60794 0.33541 0.22361 0.62034 0.3354 0.23596 0.60488 0.33538
643 kin8nm 2 10 5000 0.0001 1 75 0.1 0.01 0.05 0.07396 0.94506 0.47674 0.07545 0.94644 0.47547 0.07471 0.94756 0.47649
1309 kin8nm 3 20 5000 0.0001 1 50 0.25 0.1 0.05 0.09872 0.92081 0.58617 0.09975 0.92136 0.58455 0.09798 0.92805 0.58716
823 kin8nm 2 20 5000 0.0001 1 75 0.1 0.01 0.05 0.07449 0.94743 0.47849 0.07612 0.94169 0.4774 0.07562 0.94634 0.47836
257 kin8nm 1 20 5000 0.01 1 75 0.75 0.001 0.05 0.05596 0.98677 0.39855 0.05785 0.97627 0.39493 0.05526 0.98537 0.39837
1016 kin8nm 2 30 5000 0.0001 1 75 0.75 0 0.05 0.02735 0.96965 0.19638 0.04051 0.89085 0.19833 0.03898 0.90122 0.19883
1209 kin8nm 3 10 5000 0.01 1 100 0.25 0.1 0.05 0.10339 0.89588 0.55666 0.103 0.89559 0.55603 0.10262 0.90366 0.55764
1310 kin8nm 3 20 5000 0.0001 1 50 0.25 1 0.05 0.2434 0.60675 0.32903 0.24929 0.58237 0.32887 0.24698 0.58293 0.32909
444 kin8nm 1 30 5000 0.001 1 75 0.1 0.1 0.05 0.09852 0.9186 0.58372 0.09928 0.92068 0.58404 0.09939 0.91951 0.58392
644 kin8nm 2 10 5000 0.0001 1 75 0.1 0.1 0.05 0.09841 0.92064 0.58495 0.09885 0.92068 0.58481 0.09963 0.92439 0.58622
86 kin8nm 1 10 5000 0.001 1 75 0.25 0 0.05 0.02609 0.98711 0.19248 0.03338 0.92203 0.19222 0.03564 0.91707 0.19493
824 kin8nm 2 20 5000 0.0001 1 75 0.1 0.1 0.05 0.09875 0.91894 0.58339 0.09924 0.91661 0.58332 0.10008 0.92439 0.58469
258 kin8nm 1 20 5000 0.01 1 75 0.75 0.01 0.05 0.07633 0.94574 0.48552 0.07857 0.94644 0.49341 0.07797 0.94268 0.48506
1017 kin8nm 2 30 5000 0.0001 1 75 0.75 0.001 0.05 0.03475 0.95387 0.23622 0.04182 0.92271 0.23662 0.04147 0.92439 0.23968
1311 kin8nm 3 20 5000 0.0001 1 50 0.5 0 0.05 0.03051 0.94065 0.20881 0.04187 0.89424 0.21074 0.04062 0.91098 0.20807
1210 kin8nm 3 10 5000 0.01 1 100 0.25 1 0.05 0.23461 0.61998 0.34 0.23421 0.60407 0.34005 0.23647 0.6 0.33996
445 kin8nm 1 30 5000 0.001 1 75 0.1 1 0.05 0.23847 0.60556 0.33624 0.23073 0.62712 0.3363 0.23621 0.60488 0.33624
87 kin8nm 1 10 5000 0.001 1 75 0.25 0.001 0.05 0.03811 0.97846 0.26699 0.04207 0.94983 0.26512 0.04119 0.9439 0.26899
645 kin8nm 2 10 5000 0.0001 1 75 0.1 1 0.05 0.23728 0.60963 0.33572 0.23651 0.61966 0.33575 0.24433 0.60488 0.3358
259 kin8nm 1 20 5000 0.01 1 75 0.75 0.1 0.05 0.10062 0.92047 0.59164 0.1046 0.9078 0.59322 0.10213 0.91829 0.59181
825 kin8nm 2 20 5000 0.0001 1 75 0.1 1 0.05 0.24066 0.61065 0.33297 0.23852 0.59932 0.33299 0.24717 0.59268 0.33307
1018 kin8nm 2 30 5000 0.0001 1 75 0.75 0.01 0.05 0.07377 0.94404 0.47604 0.078 0.93288 0.47258 0.07544 0.94634 0.4756
1312 kin8nm 3 20 5000 0.0001 1 50 0.5 0.001 0.05 0.03866 0.94811 0.25447 0.04577 0.92542 0.25668 0.04363 0.94268 0.25527
88 kin8nm 1 10 5000 0.001 1 75 0.25 0.01 0.05 0.07397 0.94879 0.48412 0.0733 0.95525 0.48599 0.07538 0.94512 0.4826
446 kin8nm 1 30 5000 0.001 1 75 0.25 0 0.05 0.02491 0.96303 0.17684 0.04022 0.87932 0.18009 0.03751 0.88415 0.17942
1211 kin8nm 3 10 5000 0.01 1 100 0.5 0 0.05 0.03252 0.9766 0.22975 0.03747 0.95729 0.23267 0.03518 0.95854 0.22925
646 kin8nm 2 10 5000 0.0001 1 75 0.25 0 0.05 0.02861 0.94896 0.20104 0.04382 0.87254 0.20096 0.04307 0.87317 0.20317
826 kin8nm 2 20 5000 0.0001 1 75 0.25 0 0.05 0.02982 0.91691 0.20161 0.04362 0.87593 0.20418 0.04418 0.87439 0.20766
260 kin8nm 1 20 5000 0.01 1 75 0.75 1 0.05 0.24792 0.59691 0.3248 0.26833 0.56881 0.32486 0.25038 0.59512 0.32477
1019 kin8nm 2 30 5000 0.0001 1 75 0.75 0.1 0.05 0.09774 0.91962 0.58412 0.10053 0.91864 0.58366 0.09949 0.92561 0.58545
1313 kin8nm 3 20 5000 0.0001 1 50 0.5 0.01 0.05 0.07387 0.94523 0.47402 0.07766 0.9322 0.47093 0.07269 0.9561 0.47519
447 kin8nm 1 30 5000 0.001 1 75 0.25 0.001 0.05 0.03829 0.95099 0.25414 0.04379 0.93085 0.25502 0.04352 0.91829 0.256
647 kin8nm 2 10 5000 0.0001 1 75 0.25 0.001 0.05 0.03588 0.95811 0.24097 0.04305 0.91729 0.24203 0.04191 0.92317 0.24288
89 kin8nm 1 10 5000 0.001 1 75 0.25 0.1 0.05 0.09998 0.91029 0.57522 0.09594 0.92 0.57552 0.10003 0.90854 0.57552
1212 kin8nm 3 10 5000 0.01 1 100 0.5 0.001 0.05 0.05648 0.89198 0.27355 0.05599 0.89559 0.27333 0.055 0.88537 0.27189
827 kin8nm 2 20 5000 0.0001 1 75 0.25 0.001 0.05 0.03764 0.95523 0.25295 0.04366 0.9322 0.25809 0.04398 0.92805 0.25784
261 kin8nm 1 20 5000 0.001 1 75 0.1 0 0.05 0.02622 0.9905 0.19126 0.03855 0.90034 0.19089 0.03713 0.90732 0.19464
1020 kin8nm 2 30 5000 0.0001 1 75 0.75 1 0.05 0.23568 0.61235 0.33773 0.23268 0.62169 0.33767 0.2421 0.60732 0.3378
1314 kin8nm 3 20 5000 0.0001 1 50 0.5 0.1 0.05 0.09872 0.92081 0.58617 0.09975 0.92136 0.58455 0.09798 0.92805 0.58716
448 kin8nm 1 30 5000 0.001 1 75 0.25 0.01 0.05 0.07427 0.94794 0.482 0.07451 0.9478 0.48018 0.07566 0.94268 0.48007
90 kin8nm 1 10 5000 0.001 1 75 0.25 1 0.05 0.24003 0.60794 0.33541 0.22361 0.62034 0.3354 0.23596 0.60488 0.33538
648 kin8nm 2 10 5000 0.0001 1 75 0.25 0.01 0.05 0.07396 0.94506 0.47674 0.07545 0.94644 0.47547 0.07471 0.94756 0.47649
1213 kin8nm 3 10 5000 0.01 1 100 0.5 0.01 0.05 0.08019 0.9342 0.49739 0.08068 0.93288 0.49792 0.07838 0.94512 0.49981
262 kin8nm 1 20 5000 0.001 1 75 0.1 0.001 0.05 0.03794 0.96168 0.2545 0.04366 0.93559 0.25186 0.04299 0.92927 0.25569
828 kin8nm 2 20 5000 0.0001 1 75 0.25 0.01 0.05 0.07449 0.94743 0.47849 0.07612 0.94169 0.4774 0.07562 0.94634 0.47836
1021 kin8nm 2 30 5000 0.01 1 100 0.1 0 0.05 0.03497 0.93302 0.21118 0.04149 0.90847 0.21326 0.03951 0.92073 0.21427
1315 kin8nm 3 20 5000 0.0001 1 50 0.5 1 0.05 0.2434 0.60675 0.32903 0.24929 0.58237 0.32887 0.24698 0.58293 0.32909
649 kin8nm 2 10 5000 0.0001 1 75 0.25 0.1 0.05 0.09841 0.92064 0.58495 0.09885 0.92068 0.58481 0.09963 0.92439 0.58622
91 kin8nm 1 10 5000 0.001 1 75 0.5 0 0.05 0.02609 0.98711 0.19248 0.03338 0.92203 0.19222 0.03564 0.91707 0.19493
449 kin8nm 1 30 5000 0.001 1 75 0.25 0.1 0.05 0.09852 0.9186 0.58372 0.09928 0.92068 0.58404 0.09939 0.91951 0.58392
263 kin8nm 1 20 5000 0.001 1 75 0.1 0.01 0.05 0.07422 0.94624 0.47737 0.07649 0.95186 0.48521 0.07674 0.94024 0.47692
1214 kin8nm 3 10 5000 0.01 1 100 0.5 0.1 0.05 0.10339 0.89588 0.55666 0.103 0.89559 0.55603 0.10262 0.90366 0.55764
829 kin8nm 2 20 5000 0.0001 1 75 0.25 0.1 0.05 0.09875 0.91894 0.58339 0.09924 0.91661 0.58332 0.10008 0.92439 0.58469
1022 kin8nm 2 30 5000 0.01 1 100 0.1 0.001 0.05 0.05478 0.92878 0.31113 0.05796 0.92678 0.31013 0.05512 0.92683 0.31014
264 kin8nm 1 20 5000 0.001 1 75 0.1 0.1 0.05 0.09903 0.91945 0.58191 0.10188 0.91051 0.58429 0.10041 0.90976 0.58256
450 kin8nm 1 30 5000 0.001 1 75 0.25 1 0.05 0.23847 0.60556 0.33624 0.23073 0.62712 0.3363 0.23621 0.60488 0.33624
1316 kin8nm 3 20 5000 0.0001 1 50 0.75 0 0.05 0.03051 0.94065 0.20881 0.04187 0.89424 0.21074 0.04062 0.91098 0.20807
650 kin8nm 2 10 5000 0.0001 1 75 0.25 1 0.05 0.23728 0.60963 0.33572 0.23651 0.61966 0.33575 0.24433 0.60488 0.3358
1215 kin8nm 3 10 5000 0.01 1 100 0.5 1 0.05 0.23461 0.61998 0.34 0.23421 0.60407 0.34005 0.23647 0.6 0.33996
92 kin8nm 1 10 5000 0.001 1 75 0.5 0.001 0.05 0.03811 0.97846 0.26699 0.04207 0.94983 0.26512 0.04119 0.9439 0.26899
830 kin8nm 2 20 5000 0.0001 1 75 0.25 1 0.05 0.24066 0.61065 0.33297 0.23852 0.59932 0.33299 0.24717 0.59268 0.33307
1023 kin8nm 2 30 5000 0.01 1 100 0.1 0.01 0.05 0.08163 0.91199 0.45699 0.08691 0.90034 0.45383 0.0848 0.90732 0.45703
265 kin8nm 1 20 5000 0.001 1 75 0.1 1 0.05 0.24064 0.60946 0.33113 0.25815 0.58441 0.33138 0.2433 0.60366 0.33108
1317 kin8nm 3 20 5000 0.0001 1 50 0.75 0.001 0.05 0.03866 0.94811 0.25447 0.04577 0.92542 0.25668 0.04363 0.94268 0.25527
93 kin8nm 1 10 5000 0.001 1 75 0.5 0.01 0.05 0.07397 0.94879 0.48412 0.0733 0.95525 0.48599 0.07538 0.94512 0.4826
1216 kin8nm 3 10 5000 0.01 1 100 0.75 0 0.05 0.03252 0.9766 0.22975 0.03747 0.95729 0.23267 0.03518 0.95854 0.22925
