EXP dataset split_seed seed n_epoch lr hidden_layers hidden_units dropout wd alpha mse_tr capture_tr width_tr mse_va capture_va width_va mse_te capture_te width_te
823 concrete 2 20 5000 0.0001 1 75 0.1 0.01 0.05 0.04504 0.97166 0.34734 0.06406 0.91398 0.35007 0.06048 0.8835 0.32609
824 concrete 2 20 5000 0.0001 1 75 0.1 0.1 0.05 0.08825 0.91633 0.62455 0.09043 0.91935 0.62411 0.086 0.94175 0.61951
825 concrete 2 20 5000 0.0001 1 75 0.1 1 0.05 0.23208 0.61404 0.38123 0.22864 0.6129 0.38125 0.17063 0.70874 0.38082
826 concrete 2 20 5000 0.0001 1 75 0.25 0 0.05 0.02503 0.96626 0.20709 0.05508 0.84946 0.21105 0.04278 0.84466 0.19715
827 concrete 2 20 5000 0.0001 1 75 0.25 0.001 0.05 0.02961 0.96491 0.23742 0.05688 0.89247 0.24026 0.04429 0.85437 0.21895
828 concrete 2 20 5000 0.0001 1 75 0.25 0.01 0.05 0.04504 0.97166 0.34734 0.06406 0.91398 0.35007 0.06048 0.8835 0.32609
829 concrete 2 20 5000 0.0001 1 75 0.25 0.1 0.05 0.08825 0.91633 0.62455 0.09043 0.91935 0.62411 0.086 0.94175 0.61951
830 concrete 2 20 5000 0.0001 1 75 0.25 1 0.05 0.23208 0.61404 0.38123 0.22864 0.6129 0.38125 0.17063 0.70874 0.38082
831 concrete 2 20 5000 0.0001 1 75 0.5 0 0.05 0.02503 0.96626 0.20709 0.05508 0.84946 0.21105 0.04278 0.84466 0.19715
832 concrete 2 20 5000 0.0001 1 75 0.5 0.001 0.05 0.02961 0.96491 0.23742 0.05688 0.89247 0.24026 0.04429 0.85437 0.21895
833 concrete 2 20 5000 0.0001 1 75 0.5 0.01 0.05 0.04504 0.97166 0.34734 0.06406 0.91398 0.35007 0.06048 0.8835 0.32609
834 concrete 2 20 5000 0.0001 1 75 0.5 0.1 0.05 0.08825 0.91633 0.62455 0.09043 0.91935 0.62411 0.086 0.94175 0.61951
835 concrete 2 20 5000 0.0001 1 75 0.5 1 0.05 0.23208 0.61404 0.38123 0.22864 0.6129 0.38125 0.17063 0.70874 0.38082
836 concrete 2 20 5000 0.0001 1 75 0.75 0 0.05 0.02503 0.96626 0.20709 0.05508 0.84946 0.21105 0.04278 0.84466 0.19715
837 concrete 2 20 5000 0.0001 1 75 0.75 0.001 0.05 0.02961 0.96491 0.23742 0.05688 0.89247 0.24026 0.04429 0.85437 0.21895
838 concrete 2 20 5000 0.0001 1 75 0.75 0.01 0.05 0.04504 0.97166 0.34734 0.06406 0.91398 0.35007 0.06048 0.8835 0.32609
839 concrete 2 20 5000 0.0001 1 75 0.75 0.1 0.05 0.08825 0.91633 0.62455 0.09043 0.91935 0.62411 0.086 0.94175 0.61951
840 concrete 2 20 5000 0.0001 1 75 0.75 1 0.05 0.23208 0.61404 0.38123 0.22864 0.6129 0.38125 0.17063 0.70874 0.38082
841 concrete 2 20 5000 0.01 1 100 0.1 0 0.05 0.01956 0.98246 0.16115 0.05266 0.83871 0.16195 0.04593 0.86408 0.15667
842 concrete 2 20 5000 0.01 1 100 0.1 0.001 0.05 0.03391 0.93927 0.25745 0.04864 0.9086 0.26111 0.03721 0.90291 0.24084
843 concrete 2 20 5000 0.01 1 100 0.1 0.01 0.05 0.04861 0.94602 0.35925 0.06578 0.9086 0.36085 0.0608 0.8835 0.33742
844 concrete 2 20 5000 0.01 1 100 0.1 0.1 0.05 0.08939 0.93252 0.62889 0.09118 0.92473 0.62845 0.08557 0.95146 0.62541
845 concrete 2 20 5000 0.01 1 100 0.1 1 0.05 0.23901 0.60594 0.3728 0.23835 0.60215 0.37286 0.17365 0.69903 0.37267
846 concrete 2 20 5000 0.01 1 100 0.25 0 0.05 0.01956 0.98246 0.16115 0.05266 0.83871 0.16195 0.04593 0.86408 0.15667
847 concrete 2 20 5000 0.01 1 100 0.25 0.001 0.05 0.03391 0.93927 0.25745 0.04864 0.9086 0.26111 0.03721 0.90291 0.24084
848 concrete 2 20 5000 0.01 1 100 0.25 0.01 0.05 0.04861 0.94602 0.35925 0.06578 0.9086 0.36085 0.0608 0.8835 0.33742
849 concrete 2 20 5000 0.01 1 100 0.25 0.1 0.05 0.08939 0.93252 0.62889 0.09118 0.92473 0.62845 0.08557 0.95146 0.62541
850 concrete 2 20 5000 0.01 1 100 0.25 1 0.05 0.23901 0.60594 0.3728 0.23835 0.60215 0.37286 0.17365 0.69903 0.37267
851 concrete 2 20 5000 0.01 1 100 0.5 0 0.05 0.01956 0.98246 0.16115 0.05266 0.83871 0.16195 0.04593 0.86408 0.15667
852 concrete 2 20 5000 0.01 1 100 0.5 0.001 0.05 0.03391 0.93927 0.25745 0.04864 0.9086 0.26111 0.03721 0.90291 0.24084
853 concrete 2 20 5000 0.01 1 100 0.5 0.01 0.05 0.04861 0.94602 0.35925 0.06578 0.9086 0.36085 0.0608 0.8835 0.33742
854 concrete 2 20 5000 0.01 1 100 0.5 0.1 0.05 0.08939 0.93252 0.62889 0.09118 0.92473 0.62845 0.08557 0.95146 0.62541
855 concrete 2 20 5000 0.01 1 100 0.5 1 0.05 0.23901 0.60594 0.3728 0.23835 0.60215 0.37286 0.17365 0.69903 0.37267
856 concrete 2 20 5000 0.01 1 100 0.75 0 0.05 0.01956 0.98246 0.16115 0.05266 0.83871 0.16195 0.04593 0.86408 0.15667
857 concrete 2 20 5000 0.01 1 100 0.75 0.001 0.05 0.03391 0.93927 0.25745 0.04864 0.9086 0.26111 0.03721 0.90291 0.24084
858 concrete 2 20 5000 0.01 1 100 0.75 0.01 0.05 0.04861 0.94602 0.35925 0.06578 0.9086 0.36085 0.0608 0.8835 0.33742
859 concrete 2 20 5000 0.01 1 100 0.75 0.1 0.05 0.08939 0.93252 0.62889 0.09118 0.92473 0.62845 0.08557 0.95146 0.62541
860 concrete 2 20 5000 0.01 1 100 0.75 1 0.05 0.23901 0.60594 0.3728 0.23835 0.60215 0.37286 0.17365 0.69903 0.37267
861 concrete 2 20 5000 0.001 1 100 0.1 0 0.05 0.01451 0.92982 0.11333 0.07653 0.72581 0.11553 0.05383 0.65049 0.11133
862 concrete 2 20 5000 0.001 1 100 0.1 0.001 0.05 0.02269 0.9919 0.19034 0.04723 0.88172 0.19784 0.03992 0.84466 0.18131
863 concrete 2 20 5000 0.001 1 100 0.1 0.01 0.05 0.04491 0.95547 0.34706 0.06318 0.9086 0.34939 0.05795 0.8932 0.3244
864 concrete 2 20 5000 0.001 1 100 0.1 0.1 0.05 0.088 0.91903 0.62941 0.09041 0.93011 0.62909 0.08657 0.95146 0.62432
865 concrete 2 20 5000 0.001 1 100 0.1 1 0.05 0.23196 0.61404 0.38166 0.22836 0.6129 0.38169 0.17056 0.70874 0.38115
866 concrete 2 20 5000 0.001 1 100 0.25 0 0.05 0.01451 0.92982 0.11333 0.07653 0.72581 0.11553 0.05383 0.65049 0.11133
867 concrete 2 20 5000 0.001 1 100 0.25 0.001 0.05 0.02269 0.9919 0.19034 0.04723 0.88172 0.19784 0.03992 0.84466 0.18131
868 concrete 2 20 5000 0.001 1 100 0.25 0.01 0.05 0.04491 0.95547 0.34706 0.06318 0.9086 0.34939 0.05795 0.8932 0.3244
869 concrete 2 20 5000 0.001 1 100 0.25 0.1 0.05 0.088 0.91903 0.62941 0.09041 0.93011 0.62909 0.08657 0.95146 0.62432
870 concrete 2 20 5000 0.001 1 100 0.25 1 0.05 0.23196 0.61404 0.38166 0.22836 0.6129 0.38169 0.17056 0.70874 0.38115
871 concrete 2 20 5000 0.001 1 100 0.5 0 0.05 0.01451 0.92982 0.11333 0.07653 0.72581 0.11553 0.05383 0.65049 0.11133
872 concrete 2 20 5000 0.001 1 100 0.5 0.001 0.05 0.02269 0.9919 0.19034 0.04723 0.88172 0.19784 0.03992 0.84466 0.18131
873 concrete 2 20 5000 0.001 1 100 0.5 0.01 0.05 0.04491 0.95547 0.34706 0.06318 0.9086 0.34939 0.05795 0.8932 0.3244
874 concrete 2 20 5000 0.001 1 100 0.5 0.1 0.05 0.088 0.91903 0.62941 0.09041 0.93011 0.62909 0.08657 0.95146 0.62432
875 concrete 2 20 5000 0.001 1 100 0.5 1 0.05 0.23196 0.61404 0.38166 0.22836 0.6129 0.38169 0.17056 0.70874 0.38115
876 concrete 2 20 5000 0.001 1 100 0.75 0 0.05 0.01451 0.92982 0.11333 0.07653 0.72581 0.11553 0.05383 0.65049 0.11133
877 concrete 2 20 5000 0.001 1 100 0.75 0.001 0.05 0.02269 0.9919 0.19034 0.04723 0.88172 0.19784 0.03992 0.84466 0.18131
878 concrete 2 20 5000 0.001 1 100 0.75 0.01 0.05 0.04491 0.95547 0.34706 0.06318 0.9086 0.34939 0.05795 0.8932 0.3244
879 concrete 2 20 5000 0.001 1 100 0.75 0.1 0.05 0.088 0.91903 0.62941 0.09041 0.93011 0.62909 0.08657 0.95146 0.62432
880 concrete 2 20 5000 0.001 1 100 0.75 1 0.05 0.23196 0.61404 0.38166 0.22836 0.6129 0.38169 0.17056 0.70874 0.38115
881 concrete 2 20 5000 0.0001 1 100 0.1 0 0.05 0.02358 0.98381 0.19562 0.05908 0.82258 0.19995 0.04334 0.79612 0.18417
882 concrete 2 20 5000 0.0001 1 100 0.1 0.001 0.05 0.02745 0.95816 0.22239 0.06322 0.87097 0.23065 0.04352 0.83495 0.2078
883 concrete 2 20 5000 0.0001 1 100 0.1 0.01 0.05 0.04469 0.95951 0.34295 0.06334 0.91398 0.34597 0.06002 0.8835 0.32186
884 concrete 2 20 5000 0.0001 1 100 0.1 0.1 0.05 0.08812 0.92308 0.62663 0.09034 0.92473 0.62619 0.08612 0.95146 0.62157
885 concrete 2 20 5000 0.0001 1 100 0.1 1 0.05 0.23138 0.61404 0.38207 0.22811 0.6129 0.38208 0.16995 0.70874 0.38169
886 concrete 2 20 5000 0.0001 1 100 0.25 0 0.05 0.02358 0.98381 0.19562 0.05908 0.82258 0.19995 0.04334 0.79612 0.18417
887 concrete 2 20 5000 0.0001 1 100 0.25 0.001 0.05 0.02745 0.95816 0.22239 0.06322 0.87097 0.23065 0.04352 0.83495 0.2078
888 concrete 2 20 5000 0.0001 1 100 0.25 0.01 0.05 0.04469 0.95951 0.34295 0.06334 0.91398 0.34597 0.06002 0.8835 0.32186
889 concrete 2 20 5000 0.0001 1 100 0.25 0.1 0.05 0.08812 0.92308 0.62663 0.09034 0.92473 0.62619 0.08612 0.95146 0.62157
890 concrete 2 20 5000 0.0001 1 100 0.25 1 0.05 0.23138 0.61404 0.38207 0.22811 0.6129 0.38208 0.16995 0.70874 0.38169
891 concrete 2 20 5000 0.0001 1 100 0.5 0 0.05 0.02358 0.98381 0.19562 0.05908 0.82258 0.19995 0.04334 0.79612 0.18417
892 concrete 2 20 5000 0.0001 1 100 0.5 0.001 0.05 0.02745 0.95816 0.22239 0.06322 0.87097 0.23065 0.04352 0.83495 0.2078
893 concrete 2 20 5000 0.0001 1 100 0.5 0.01 0.05 0.04469 0.95951 0.34295 0.06334 0.91398 0.34597 0.06002 0.8835 0.32186
894 concrete 2 20 5000 0.0001 1 100 0.5 0.1 0.05 0.08812 0.92308 0.62663 0.09034 0.92473 0.62619 0.08612 0.95146 0.62157
895 concrete 2 20 5000 0.0001 1 100 0.5 1 0.05 0.23138 0.61404 0.38207 0.22811 0.6129 0.38208 0.16995 0.70874 0.38169
896 concrete 2 20 5000 0.0001 1 100 0.75 0 0.05 0.02358 0.98381 0.19562 0.05908 0.82258 0.19995 0.04334 0.79612 0.18417
897 concrete 2 20 5000 0.0001 1 100 0.75 0.001 0.05 0.02745 0.95816 0.22239 0.06322 0.87097 0.23065 0.04352 0.83495 0.2078
898 concrete 2 20 5000 0.0001 1 100 0.75 0.01 0.05 0.04469 0.95951 0.34295 0.06334 0.91398 0.34597 0.06002 0.8835 0.32186
899 concrete 2 20 5000 0.0001 1 100 0.75 0.1 0.05 0.08812 0.92308 0.62663 0.09034 0.92473 0.62619 0.08612 0.95146 0.62157
900 concrete 2 20 5000 0.0001 1 100 0.75 1 0.05 0.23138 0.61404 0.38207 0.22811 0.6129 0.38208 0.16995 0.70874 0.38169
901 concrete 2 30 5000 0.01 1 50 0.1 0 0.05 0.02121 0.94872 0.15959 0.0433 0.84409 0.16402 0.03809 0.86408 0.15943
902 concrete 2 30 5000 0.01 1 50 0.1 0.001 0.05 0.03309 0.97706 0.26477 0.04639 0.93548 0.25989 0.0359 0.96117 0.25087
903 concrete 2 30 5000 0.01 1 50 0.1 0.01 0.05 0.05095 0.96761 0.39718 0.05883 0.95161 0.3933 0.0556 0.93204 0.37256
904 concrete 2 30 5000 0.01 1 50 0.1 0.1 0.05 0.0872 0.93387 0.64883 0.09855 0.89247 0.64914 0.08984 0.94175 0.64322
905 concrete 2 30 5000 0.01 1 50 0.1 1 0.05 0.2318 0.61404 0.37727 0.25602 0.60215 0.37724 0.18128 0.69903 0.37662
906 concrete 2 30 5000 0.01 1 50 0.25 0 0.05 0.02121 0.94872 0.15959 0.0433 0.84409 0.16402 0.03809 0.86408 0.15943
907 concrete 2 30 5000 0.01 1 50 0.25 0.001 0.05 0.03309 0.97706 0.26477 0.04639 0.93548 0.25989 0.0359 0.96117 0.25087
908 concrete 2 30 5000 0.01 1 50 0.25 0.01 0.05 0.05095 0.96761 0.39718 0.05883 0.95161 0.3933 0.0556 0.93204 0.37256
909 concrete 2 30 5000 0.01 1 50 0.25 0.1 0.05 0.0872 0.93387 0.64883 0.09855 0.89247 0.64914 0.08984 0.94175 0.64322
910 concrete 2 30 5000 0.01 1 50 0.25 1 0.05 0.2318 0.61404 0.37727 0.25602 0.60215 0.37724 0.18128 0.69903 0.37662
911 concrete 2 30 5000 0.01 1 50 0.5 0 0.05 0.02121 0.94872 0.15959 0.0433 0.84409 0.16402 0.03809 0.86408 0.15943
912 concrete 2 30 5000 0.01 1 50 0.5 0.001 0.05 0.03309 0.97706 0.26477 0.04639 0.93548 0.25989 0.0359 0.96117 0.25087
913 concrete 2 30 5000 0.01 1 50 0.5 0.01 0.05 0.05095 0.96761 0.39718 0.05883 0.95161 0.3933 0.0556 0.93204 0.37256
914 concrete 2 30 5000 0.01 1 50 0.5 0.1 0.05 0.0872 0.93387 0.64883 0.09855 0.89247 0.64914 0.08984 0.94175 0.64322
915 concrete 2 30 5000 0.01 1 50 0.5 1 0.05 0.2318 0.61404 0.37727 0.25602 0.60215 0.37724 0.18128 0.69903 0.37662
916 concrete 2 30 5000 0.01 1 50 0.75 0 0.05 0.02121 0.94872 0.15959 0.0433 0.84409 0.16402 0.03809 0.86408 0.15943
917 concrete 2 30 5000 0.01 1 50 0.75 0.001 0.05 0.03309 0.97706 0.26477 0.04639 0.93548 0.25989 0.0359 0.96117 0.25087
918 concrete 2 30 5000 0.01 1 50 0.75 0.01 0.05 0.05095 0.96761 0.39718 0.05883 0.95161 0.3933 0.0556 0.93204 0.37256
919 concrete 2 30 5000 0.01 1 50 0.75 0.1 0.05 0.0872 0.93387 0.64883 0.09855 0.89247 0.64914 0.08984 0.94175 0.64322
920 concrete 2 30 5000 0.01 1 50 0.75 1 0.05 0.2318 0.61404 0.37727 0.25602 0.60215 0.37724 0.18128 0.69903 0.37662
921 concrete 2 30 5000 0.001 1 50 0.1 0 0.05 0.018 0.98111 0.14851 0.05305 0.84409 0.1478 0.038 0.78641 0.14632
922 concrete 2 30 5000 0.001 1 50 0.1 0.001 0.05 0.02579 0.95142 0.20705 0.04779 0.8871 0.20262 0.0462 0.82524 0.19663
923 concrete 2 30 5000 0.001 1 50 0.1 0.01 0.05 0.0481 0.95951 0.36495 0.05859 0.93548 0.36135 0.05441 0.92233 0.34323
924 concrete 2 30 5000 0.001 1 50 0.1 0.1 0.05 0.08757 0.92982 0.62988 0.09991 0.89785 0.63063 0.08784 0.95146 0.62554
925 concrete 2 30 5000 0.001 1 50 0.1 1 0.05 0.23183 0.61538 0.37759 0.25576 0.59677 0.37751 0.17948 0.70874 0.37688
926 concrete 2 30 5000 0.001 1 50 0.25 0 0.05 0.018 0.98111 0.14851 0.05305 0.84409 0.1478 0.038 0.78641 0.14632
927 concrete 2 30 5000 0.001 1 50 0.25 0.001 0.05 0.02579 0.95142 0.20705 0.04779 0.8871 0.20262 0.0462 0.82524 0.19663
928 concrete 2 30 5000 0.001 1 50 0.25 0.01 0.05 0.0481 0.95951 0.36495 0.05859 0.93548 0.36135 0.05441 0.92233 0.34323
929 concrete 2 30 5000 0.001 1 50 0.25 0.1 0.05 0.08757 0.92982 0.62988 0.09991 0.89785 0.63063 0.08784 0.95146 0.62554
930 concrete 2 30 5000 0.001 1 50 0.25 1 0.05 0.23183 0.61538 0.37759 0.25576 0.59677 0.37751 0.17948 0.70874 0.37688
931 concrete 2 30 5000 0.001 1 50 0.5 0 0.05 0.018 0.98111 0.14851 0.05305 0.84409 0.1478 0.038 0.78641 0.14632
932 concrete 2 30 5000 0.001 1 50 0.5 0.001 0.05 0.02579 0.95142 0.20705 0.04779 0.8871 0.20262 0.0462 0.82524 0.19663
933 concrete 2 30 5000 0.001 1 50 0.5 0.01 0.05 0.0481 0.95951 0.36495 0.05859 0.93548 0.36135 0.05441 0.92233 0.34323
934 concrete 2 30 5000 0.001 1 50 0.5 0.1 0.05 0.08757 0.92982 0.62988 0.09991 0.89785 0.63063 0.08784 0.95146 0.62554
935 concrete 2 30 5000 0.001 1 50 0.5 1 0.05 0.23183 0.61538 0.37759 0.25576 0.59677 0.37751 0.17948 0.70874 0.37688
936 concrete 2 30 5000 0.001 1 50 0.75 0 0.05 0.018 0.98111 0.14851 0.05305 0.84409 0.1478 0.038 0.78641 0.14632
937 concrete 2 30 5000 0.001 1 50 0.75 0.001 0.05 0.02579 0.95142 0.20705 0.04779 0.8871 0.20262 0.0462 0.82524 0.19663
938 concrete 2 30 5000 0.001 1 50 0.75 0.01 0.05 0.0481 0.95951 0.36495 0.05859 0.93548 0.36135 0.05441 0.92233 0.34323
939 concrete 2 30 5000 0.001 1 50 0.75 0.1 0.05 0.08757 0.92982 0.62988 0.09991 0.89785 0.63063 0.08784 0.95146 0.62554
940 concrete 2 30 5000 0.001 1 50 0.75 1 0.05 0.23183 0.61538 0.37759 0.25576 0.59677 0.37751 0.17948 0.70874 0.37688
941 concrete 2 30 5000 0.0001 1 50 0.1 0 0.05 0.02704 0.92713 0.22022 0.04651 0.87634 0.21329 0.04496 0.84466 0.20742
942 concrete 2 30 5000 0.0001 1 50 0.1 0.001 0.05 0.02985 0.95547 0.24128 0.05016 0.9086 0.23721 0.04725 0.82524 0.22512
943 concrete 2 30 5000 0.0001 1 50 0.1 0.01 0.05 0.04812 0.95277 0.35598 0.05741 0.92473 0.35271 0.05752 0.8932 0.33411
944 concrete 2 30 5000 0.0001 1 50 0.1 0.1 0.05 0.08802 0.92173 0.62397 0.10064 0.89785 0.62485 0.08748 0.94175 0.61987
945 concrete 2 30 5000 0.0001 1 50 0.1 1 0.05 0.23195 0.61269 0.37723 0.2555 0.60215 0.37715 0.1787 0.70874 0.3766
946 concrete 2 30 5000 0.0001 1 50 0.25 0 0.05 0.02704 0.92713 0.22022 0.04651 0.87634 0.21329 0.04496 0.84466 0.20742
947 concrete 2 30 5000 0.0001 1 50 0.25 0.001 0.05 0.02985 0.95547 0.24128 0.05016 0.9086 0.23721 0.04725 0.82524 0.22512
948 concrete 2 30 5000 0.0001 1 50 0.25 0.01 0.05 0.04812 0.95277 0.35598 0.05741 0.92473 0.35271 0.05752 0.8932 0.33411
949 concrete 2 30 5000 0.0001 1 50 0.25 0.1 0.05 0.08802 0.92173 0.62397 0.10064 0.89785 0.62485 0.08748 0.94175 0.61987
950 concrete 2 30 5000 0.0001 1 50 0.25 1 0.05 0.23195 0.61269 0.37723 0.2555 0.60215 0.37715 0.1787 0.70874 0.3766
951 concrete 2 30 5000 0.0001 1 50 0.5 0 0.05 0.02704 0.92713 0.22022 0.04651 0.87634 0.21329 0.04496 0.84466 0.20742
952 concrete 2 30 5000 0.0001 1 50 0.5 0.001 0.05 0.02985 0.95547 0.24128 0.05016 0.9086 0.23721 0.04725 0.82524 0.22512
953 concrete 2 30 5000 0.0001 1 50 0.5 0.01 0.05 0.04812 0.95277 0.35598 0.05741 0.92473 0.35271 0.05752 0.8932 0.33411
954 concrete 2 30 5000 0.0001 1 50 0.5 0.1 0.05 0.08802 0.92173 0.62397 0.10064 0.89785 0.62485 0.08748 0.94175 0.61987
955 concrete 2 30 5000 0.0001 1 50 0.5 1 0.05 0.23195 0.61269 0.37723 0.2555 0.60215 0.37715 0.1787 0.70874 0.3766
956 concrete 2 30 5000 0.0001 1 50 0.75 0 0.05 0.02704 0.92713 0.22022 0.04651 0.87634 0.21329 0.04496 0.84466 0.20742
957 concrete 2 30 5000 0.0001 1 50 0.75 0.001 0.05 0.02985 0.95547 0.24128 0.05016 0.9086 0.23721 0.04725 0.82524 0.22512
958 concrete 2 30 5000 0.0001 1 50 0.75 0.01 0.05 0.04812 0.95277 0.35598 0.05741 0.92473 0.35271 0.05752 0.8932 0.33411
959 concrete 2 30 5000 0.0001 1 50 0.75 0.1 0.05 0.08802 0.92173 0.62397 0.10064 0.89785 0.62485 0.08748 0.94175 0.61987
960 concrete 2 30 5000 0.0001 1 50 0.75 1 0.05 0.23195 0.61269 0.37723 0.2555 0.60215 0.37715 0.1787 0.70874 0.3766
961 concrete 2 30 5000 0.01 1 75 0.1 0 0.05 0.01905 0.95007 0.14796 0.04933 0.82258 0.15342 0.03925 0.83495 0.1446
962 concrete 2 30 5000 0.01 1 75 0.1 0.001 0.05 0.03377 0.97841 0.26911 0.04524 0.93548 0.26834 0.04239 0.92233 0.2571
963 concrete 2 30 5000 0.01 1 75 0.1 0.01 0.05 0.05248 0.92443 0.36272 0.05938 0.90323 0.35789 0.06211 0.8932 0.33917
964 concrete 2 30 5000 0.01 1 75 0.1 0.1 0.05 0.08932 0.91633 0.6186 0.10105 0.89785 0.61902 0.08785 0.94175 0.61423
965 concrete 2 30 5000 0.01 1 75 0.1 1 0.05 0.22684 0.61943 0.38247 0.25032 0.60753 0.38231 0.17437 0.70874 0.38202
966 concrete 2 30 5000 0.01 1 75 0.25 0 0.05 0.01905 0.95007 0.14796 0.04933 0.82258 0.15342 0.03925 0.83495 0.1446
967 concrete 2 30 5000 0.01 1 75 0.25 0.001 0.05 0.03377 0.97841 0.26911 0.04524 0.93548 0.26834 0.04239 0.92233 0.2571
968 concrete 2 30 5000 0.01 1 75 0.25 0.01 0.05 0.05248 0.92443 0.36272 0.05938 0.90323 0.35789 0.06211 0.8932 0.33917
969 concrete 2 30 5000 0.01 1 75 0.25 0.1 0.05 0.08932 0.91633 0.6186 0.10105 0.89785 0.61902 0.08785 0.94175 0.61423
970 concrete 2 30 5000 0.01 1 75 0.25 1 0.05 0.22684 0.61943 0.38247 0.25032 0.60753 0.38231 0.17437 0.70874 0.38202
971 concrete 2 30 5000 0.01 1 75 0.5 0 0.05 0.01905 0.95007 0.14796 0.04933 0.82258 0.15342 0.03925 0.83495 0.1446
972 concrete 2 30 5000 0.01 1 75 0.5 0.001 0.05 0.03377 0.97841 0.26911 0.04524 0.93548 0.26834 0.04239 0.92233 0.2571
973 concrete 2 30 5000 0.01 1 75 0.5 0.01 0.05 0.05248 0.92443 0.36272 0.05938 0.90323 0.35789 0.06211 0.8932 0.33917
974 concrete 2 30 5000 0.01 1 75 0.5 0.1 0.05 0.08932 0.91633 0.6186 0.10105 0.89785 0.61902 0.08785 0.94175 0.61423
975 concrete 2 30 5000 0.01 1 75 0.5 1 0.05 0.22684 0.61943 0.38247 0.25032 0.60753 0.38231 0.17437 0.70874 0.38202
976 concrete 2 30 5000 0.01 1 75 0.75 0 0.05 0.01905 0.95007 0.14796 0.04933 0.82258 0.15342 0.03925 0.83495 0.1446
977 concrete 2 30 5000 0.01 1 75 0.75 0.001 0.05 0.03377 0.97841 0.26911 0.04524 0.93548 0.26834 0.04239 0.92233 0.2571
978 concrete 2 30 5000 0.01 1 75 0.75 0.01 0.05 0.05248 0.92443 0.36272 0.05938 0.90323 0.35789 0.06211 0.8932 0.33917
979 concrete 2 30 5000 0.01 1 75 0.75 0.1 0.05 0.08932 0.91633 0.6186 0.10105 0.89785 0.61902 0.08785 0.94175 0.61423
980 concrete 2 30 5000 0.01 1 75 0.75 1 0.05 0.22684 0.61943 0.38247 0.25032 0.60753 0.38231 0.17437 0.70874 0.38202
981 concrete 2 30 5000 0.001 1 75 0.1 0 0.05 0.01718 0.94332 0.13696 0.06923 0.73118 0.13607 0.05774 0.78641 0.12879
982 concrete 2 30 5000 0.001 1 75 0.1 0.001 0.05 0.0238 0.96356 0.19248 0.05068 0.87634 0.18935 0.0456 0.83495 0.17851
983 concrete 2 30 5000 0.001 1 75 0.1 0.01 0.05 0.04711 0.94872 0.35378 0.05839 0.93011 0.34954 0.05458 0.91262 0.33185
984 concrete 2 30 5000 0.001 1 75 0.1 0.1 0.05 0.08821 0.91903 0.6228 0.10022 0.90323 0.6237 0.08716 0.94175 0.61891
985 concrete 2 30 5000 0.001 1 75 0.1 1 0.05 0.23362 0.60864 0.37536 0.25691 0.60215 0.37532 0.17945 0.70874 0.37478
986 concrete 2 30 5000 0.001 1 75 0.25 0 0.05 0.01718 0.94332 0.13696 0.06923 0.73118 0.13607 0.05774 0.78641 0.12879
987 concrete 2 30 5000 0.001 1 75 0.25 0.001 0.05 0.0238 0.96356 0.19248 0.05068 0.87634 0.18935 0.0456 0.83495 0.17851
988 concrete 2 30 5000 0.001 1 75 0.25 0.01 0.05 0.04711 0.94872 0.35378 0.05839 0.93011 0.34954 0.05458 0.91262 0.33185
989 concrete 2 30 5000 0.001 1 75 0.25 0.1 0.05 0.08821 0.91903 0.6228 0.10022 0.90323 0.6237 0.08716 0.94175 0.61891
990 concrete 2 30 5000 0.001 1 75 0.25 1 0.05 0.23362 0.60864 0.37536 0.25691 0.60215 0.37532 0.17945 0.70874 0.37478
991 concrete 2 30 5000 0.001 1 75 0.5 0 0.05 0.01718 0.94332 0.13696 0.06923 0.73118 0.13607 0.05774 0.78641 0.12879
992 concrete 2 30 5000 0.001 1 75 0.5 0.001 0.05 0.0238 0.96356 0.19248 0.05068 0.87634 0.18935 0.0456 0.83495 0.17851
993 concrete 2 30 5000 0.001 1 75 0.5 0.01 0.05 0.04711 0.94872 0.35378 0.05839 0.93011 0.34954 0.05458 0.91262 0.33185
994 concrete 2 30 5000 0.001 1 75 0.5 0.1 0.05 0.08821 0.91903 0.6228 0.10022 0.90323 0.6237 0.08716 0.94175 0.61891
995 concrete 2 30 5000 0.001 1 75 0.5 1 0.05 0.23362 0.60864 0.37536 0.25691 0.60215 0.37532 0.17945 0.70874 0.37478
996 concrete 2 30 5000 0.001 1 75 0.75 0 0.05 0.01718 0.94332 0.13696 0.06923 0.73118 0.13607 0.05774 0.78641 0.12879
997 concrete 2 30 5000 0.001 1 75 0.75 0.001 0.05 0.0238 0.96356 0.19248 0.05068 0.87634 0.18935 0.0456 0.83495 0.17851
998 concrete 2 30 5000 0.001 1 75 0.75 0.01 0.05 0.04711 0.94872 0.35378 0.05839 0.93011 0.34954 0.05458 0.91262 0.33185
999 concrete 2 30 5000 0.001 1 75 0.75 0.1 0.05 0.08821 0.91903 0.6228 0.10022 0.90323 0.6237 0.08716 0.94175 0.61891
1000 concrete 2 30 5000 0.001 1 75 0.75 1 0.05 0.23362 0.60864 0.37536 0.25691 0.60215 0.37532 0.17945 0.70874 0.37478
1001 concrete 2 30 5000 0.0001 1 75 0.1 0 0.05 0.02585 0.97706 0.21172 0.05232 0.87097 0.20461 0.04505 0.85437 0.20028
