EXP split_seed random_seed neurons soft lambda_in sigma_in PICP_test MPIW_test RMSE alpha h_size epochs lr decay_rate ensemb n_runs
143 2 30 [50] 160.0 20.0 0.2 0.952 0.825 4.006 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
144 2 30 [50] 160.0 20.0 0.4 0.944 0.811 3.998 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
145 2 30 [75] 160.0 5.0 0.05 0.912 0.751 4.002 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
146 2 30 [75] 160.0 5.0 0.2 0.907 0.737 4.021 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
147 2 30 [75] 160.0 5.0 0.4 0.907 0.709 3.969 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
148 2 30 [75] 160.0 15.0 0.05 0.948 0.815 4.013 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
149 2 30 [75] 160.0 15.0 0.2 0.939 0.8 4.006 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
150 2 30 [75] 160.0 15.0 0.4 0.936 0.784 3.955 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
151 2 30 [75] 160.0 20.0 0.05 0.949 0.836 4.016 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
152 2 30 [75] 160.0 20.0 0.2 0.946 0.826 4.003 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
153 2 30 [75] 160.0 20.0 0.4 0.938 0.814 4.005 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
154 2 30 [100] 160.0 5.0 0.05 0.911 0.742 3.988 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
155 2 30 [100] 160.0 5.0 0.2 0.913 0.726 3.981 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
156 2 30 [100] 160.0 5.0 0.4 0.909 0.715 3.94 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
157 2 30 [100] 160.0 15.0 0.05 0.936 0.797 3.999 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
158 2 30 [100] 160.0 15.0 0.2 0.939 0.804 3.974 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
159 2 30 [100] 160.0 15.0 0.4 0.937 0.787 3.962 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
160 2 30 [100] 160.0 20.0 0.05 0.95 0.833 4.019 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
161 2 30 [100] 160.0 20.0 0.2 0.943 0.823 4.035 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
162 2 30 [100] 160.0 20.0 0.4 0.939 0.803 3.981 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
163 3 10 [50] 160.0 5.0 0.05 0.934 0.751 3.964 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
164 3 10 [50] 160.0 5.0 0.2 0.926 0.751 3.932 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
165 3 10 [50] 160.0 5.0 0.4 0.918 0.73 3.929 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
166 3 10 [50] 160.0 15.0 0.05 0.948 0.816 4.013 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
167 3 10 [50] 160.0 15.0 0.2 0.951 0.819 4.011 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
168 3 10 [50] 160.0 15.0 0.4 0.951 0.804 4.039 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
169 3 10 [50] 160.0 20.0 0.05 0.954 0.837 4.02 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
170 3 10 [50] 160.0 20.0 0.2 0.953 0.826 3.998 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
171 3 10 [50] 160.0 20.0 0.4 0.954 0.83 4.045 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
172 3 10 [75] 160.0 5.0 0.05 0.929 0.74 3.963 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
173 3 10 [75] 160.0 5.0 0.2 0.924 0.739 3.927 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
174 3 10 [75] 160.0 5.0 0.4 0.927 0.716 3.898 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
175 3 10 [75] 160.0 15.0 0.05 0.954 0.818 4.013 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
176 3 10 [75] 160.0 15.0 0.2 0.953 0.805 3.984 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
177 3 10 [75] 160.0 15.0 0.4 0.943 0.78 3.983 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
178 3 10 [75] 160.0 20.0 0.05 0.954 0.827 4.013 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
179 3 10 [75] 160.0 20.0 0.2 0.955 0.822 3.999 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
