EXP split_seed random_seed neurons soft lambda_in sigma_in PICP_test MPIW_test RMSE alpha h_size epochs lr decay_rate ensemb n_runs
173 3 10 [75] 160.0 5.0 0.2 0.845 0.808 0.078 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
174 3 10 [75] 160.0 5.0 0.4 0.829 0.77 0.076 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
175 3 10 [75] 160.0 15.0 0.05 0.88 0.901 0.08 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
176 3 10 [75] 160.0 15.0 0.2 0.872 0.908 0.081 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
177 3 10 [75] 160.0 15.0 0.4 0.855 0.868 0.081 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
178 3 10 [75] 160.0 20.0 0.05 0.894 0.951 0.084 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
179 3 10 [75] 160.0 20.0 0.2 0.896 0.95 0.084 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
180 3 10 [75] 160.0 20.0 0.4 0.872 0.888 0.081 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
181 3 10 [100] 160.0 5.0 0.05 0.852 0.826 0.08 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
182 3 10 [100] 160.0 5.0 0.2 0.834 0.773 0.076 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
183 3 10 [100] 160.0 5.0 0.4 0.823 0.735 0.075 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
184 3 10 [100] 160.0 15.0 0.05 0.868 0.875 0.08 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
185 3 10 [100] 160.0 15.0 0.2 0.877 0.854 0.078 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
186 3 10 [100] 160.0 15.0 0.4 0.837 0.811 0.078 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
187 3 10 [100] 160.0 20.0 0.05 0.885 0.93 0.079 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
188 3 10 [100] 160.0 20.0 0.2 0.895 0.916 0.08 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
189 3 10 [100] 160.0 20.0 0.4 0.874 0.844 0.077 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
190 3 20 [50] 160.0 5.0 0.05 0.856 0.846 0.081 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
191 3 20 [50] 160.0 5.0 0.2 0.856 0.841 0.083 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
192 3 20 [50] 160.0 5.0 0.4 0.854 0.817 0.078 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
193 3 20 [50] 160.0 15.0 0.05 0.878 0.955 0.089 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
194 3 20 [50] 160.0 15.0 0.2 0.89 0.935 0.083 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
195 3 20 [50] 160.0 15.0 0.4 0.883 0.91 0.081 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
196 3 20 [50] 160.0 20.0 0.05 0.894 0.982 0.084 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
197 3 20 [50] 160.0 20.0 0.2 0.913 0.975 0.081 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
198 3 20 [50] 160.0 20.0 0.4 0.887 0.943 0.082 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
199 3 20 [75] 160.0 5.0 0.05 0.877 0.819 0.076 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
200 3 20 [75] 160.0 5.0 0.2 0.839 0.795 0.079 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
201 3 20 [75] 160.0 5.0 0.4 0.828 0.774 0.078 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
202 3 20 [75] 160.0 15.0 0.05 0.867 0.901 0.08 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
203 3 20 [75] 160.0 15.0 0.2 0.885 0.898 0.078 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
204 3 20 [75] 160.0 15.0 0.4 0.877 0.877 0.08 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
205 3 20 [75] 160.0 20.0 0.05 0.891 0.966 0.085 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
206 3 20 [75] 160.0 20.0 0.2 0.876 0.923 0.081 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
207 3 20 [75] 160.0 20.0 0.4 0.866 0.885 0.082 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
